function	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	description
K17879	12.0045	0.0000	0.0000	110.2339	19.6623	413.6148	281.8125	0.0000	116.4517	0.0000	0.0000	0.0000	0.0000	156.7642	0.0000	NUDT7; peroxisomal coenzyme A diphosphatase NUDT7 [EC:3.6.1.-]
K17899	20.6898	0.0000	0.0000	0.0000	16.9440	0.0000	0.0000	49.3314	14.3361	9.8381	0.0000	1.1653	18.0987	0.0000	0.3053	oraS; D-ornithine 4,5-aminomutase subunit alpha [EC:5.4.3.5]
K17947	47.7435	119.4897	11.7997	0.0000	7.1743	11.6092	14.6896	2.0634	78.9112	20.8279	0.0000	26.9376	16.5095	0.0000	3.8782	wbiB; dTDP-L-rhamnose 4-epimerase [EC:5.1.3.25]
K17950	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.7107	0.0000	0.0000	0.1289	cuyA; L-cysteate sulfo-lyase [EC:4.4.1.25]
K17987	0.0000	0.0000	0.0000	0.0000	0.0000	115.9030	48.8858	0.0000	20.2008	0.0000	0.0000	0.0000	0.0000	31.7261	0.0000	NBR1; next to BRCA1 gene 1 protein
K17989	0.0000	0.0000	699.3272	595.9543	0.0000	1114.8026	472.9897	0.0000	65.1502	0.0000	2.6904	4.0298	0.0000	593.9499	0.0000	SDS, SDH, CHA1; L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19]
K18011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.5237	0.0000	0.0000	0.6521	0.0000	0.0000	12.4006	0.0000	kamE; beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]
K18012	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	83.8624	0.0000	0.0000	0.0000	0.0000	13.0926	37.7466	0.1281	kdd; L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]
K18013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	98.2504	0.0000	0.0000	0.6282	1.8548	20.6873	0.0000	0.0000	kce; 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]
K18014	165.4673	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	125.4561	0.0000	0.0000	3.9937	1.2426	0.0000	50.6302	7.9323	kal; 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]
K18026	625.4747	3966.8191	144.8951	0.0000	1119.6616	97.8567	1421.1591	26.6379	317.0766	241.4727	1.9318	0.0000	10.2871	284.5833	3.1566	-
K18028	8.5355	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9230	9.6515	0.0000	24.5100	nicX; 2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]
K18029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.9022	0.0000	0.0000	13.9221	nicA; nicotinate dehydrogenase subunit A [EC:1.17.2.1]
K18030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.5571	0.0000	0.0000	7.2923	nicB; nicotinate dehydrogenase subunit B [EC:1.17.2.1]
K18067	8.0316	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.3322	0.0000	0.0000	0.0000	pht4; phthalate 4,5-cis-dihydrodiol dehydrogenase [EC:1.3.1.64]
K18069	22.9769	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.1529	0.0000	0.0000	0.0000	pht2; phthalate 4,5-dioxygenase reductase component [EC:1.18.1.-]
K18072	3.4669	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3924	15.6930	0.0000	31.2465	parS; two-component system, OmpR family, sensor kinase ParS [EC:2.7.13.3]
K18073	30.4592	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6862	13.7766	0.0000	30.0663	parR; two-component system, OmpR family, response regulator ParR
K18092	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.8775	etbD; 2-hydroxy-6-oxo-octa-2,4-dienoate hydrolase [EC:3.7.1.-]
K18093	3.5076	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	21.6724	oprD; imipenem/basic amino acid-specific outer membrane pore [EC:3.4.21.-]
K18098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	23.5228	0.0000	0.0000	0.0000	bjaR1, rpaR, rhiR; LuxR family transcriptional regulator, quorum-sensing system regulator BjaR1
K18099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5691	rhlR, phzR; LuxR family transcriptional regulator, quorum-sensing system regulator RhlR
K18100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.3374	rhlA; rhamnosyltransferase subunit A [EC:2.4.1.-]
K18104	16.4257	0.0000	7.3748	0.0000	4.4840	0.0000	0.0000	7.7377	26.5567	11.8370	1.2533	0.0000	16.5095	0.0000	12.0029	abcA, bmrA; ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:3.6.3.44]
K18118	305.6969	64.7170	7.9886	0.0000	9.7336	7.9701	0.0000	21.0212	70.0587	172.9490	3.3974	182.1074	89.4242	6.4287	259.0290	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]
K18120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.4525	0.0000	0.0000	68.6682	0.4536	21.2477	8.7638	0.1188	4hbD, abfH; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]
K18123	0.0000	0.0000	66.4543	151.0164	0.0000	0.0000	82.7299	0.0000	34.1860	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	HOGA1; 4-hydroxy-2-oxoglutarate aldolase [EC:4.1.3.16]
K18139	25.6571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5316	0.0000	16.4675	104.5621	26.4124	0.0000	57.4243	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system
K18149	31.5619	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	127.9907	0.0000	0.0000	1.7947	0.0000	13.5026	0.0000	11.7557	pbp5, pbp4, pbp3; penicillin-binding protein
K18164	0.0000	0.0000	114.1007	164.2529	313.1764	0.0000	1017.6435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NDUFAF7; NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7
K18175	0.0000	0.0000	315.2641	32.5651	17.4258	84.5927	0.0000	0.0000	191.6682	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	CCDC56, COA3; cytochrome c oxidase assembly factor 3, animal type
K18199	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.5805	0.0000	0.0000	23.1486	inhA; cyclohexyl-isocyanide hydratase [EC:4.2.1.103]
K18201	0.0000	0.0000	457.0663	613.0818	85.5081	69.1824	310.9716	0.0000	65.4911	0.0000	0.0000	0.0000	0.0000	464.3394	0.0000	AGPHD1; hydroxylysine kinase [EC:2.7.1.81]
K18217	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.9293	steB, tetB46; ATP-binding cassette, subfamily B, tetracycline resistant protein
K18230	225.6275	68.0940	0.0000	0.0000	4.2581	0.0000	0.0000	4.7126	15.0924	179.5040	3.2822	19.3487	17.3204	0.0000	265.3479	tylC, oleB, carA, srmB; macrolide transport system ATP-binding/permease protein
K18231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.1143	82.0384	0.0000	0.0000	30.8010	1.2246	14.3558	0.0000	4.3273	msrA, vmlR; macrolide transport system ATP-binding/permease protein
K18232	4.6095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.3056	oleC4; oleandomycin transport system ATP-binding protein
K18233	11.1823	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.1154	oleC5; oleandomycin transport system permease protein
K18240	8.8119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0519	82.2720	3.3213	0.0000	20.5630	xanB2; chorismate lyase / 3-hydroxybenzoate synthase [EC:4.1.3.40 4.1.3.45]
K18246	0.0000	0.0000	766.1786	132.5642	0.0000	38.2617	193.6571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	31.4201	0.0000	-
K18277	21.3570	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.7308	9.0434	6.2621	0.3456	200.1746	0.0000	0.0000	102.9680	tmm; trimethylamine monooxygenase [EC:1.14.13.148]
K18284	58.3918	0.0000	87.3893	0.0000	839.5118	0.0000	65.2753	0.0000	0.0000	0.0000	0.7426	6.5775	0.0000	240.0547	3.0637	K18284; adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.9 3.2.2.30]
K18285	42.0776	0.0000	68.0113	0.0000	1571.3619	11.1522	98.7796	0.0000	0.0000	0.0000	0.9632	35.5487	0.0000	714.3277	7.3269	mqnE; aminodeoxyfutalosine synthase [EC:2.5.1.120]
K18286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0489	0.0000	0.0000	1.4474	add; aminodeoxyfutalosine deaminase [EC:3.5.4.40]
K18287	199.0757	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.9358	0.0000	0.0000	0.0000	0.0000	3.9492	0.0000	1.3915	griI; 2-amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate synthase [EC:4.1.2.56]
K18288	26.9246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.1709	0.0000	0.0000	0.0000	65.6265	5.1318	0.0000	3.7170	ict-Y; itaconate CoA-transferase [EC:2.8.3.-]
K18289	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4229	0.0000	0.0000	5.4287	ict-P; itaconate CoA-transferase [EC:2.8.3.- 2.8.3.22]
K18291	0.0000	0.0000	29.4633	0.0000	0.0000	0.0000	36.6793	0.0000	0.0000	0.0000	13.1438	4.3120	0.0000	0.0000	3.2356	ich-P; itaconyl-CoA hydratase / mesaconyl-C4 CoA hydratase [EC:4.2.1.56 4.2.1.-]
K18292	10.6265	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.6786	0.0000	0.0000	17.5959	E4.1.3.25; (S)-citramalyl-CoA lyase [EC:4.1.3.25]
K18306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.4215	mexH; membrane fusion protein, multidrug efflux system
K18309	189.3239	0.0000	54.2362	123.2511	0.0000	133.4011	101.2792	0.0000	13.9503	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K18310	0.0000	0.0000	146.3066	0.0000	0.0000	95.9627	60.7131	0.0000	25.0881	0.0000	0.0000	0.0000	0.0000	0.0000	0.5343	RIMKLB, NAAGS-I; beta-citrylglutamate/N-acetylaspartylglutamate synthase [EC:6.3.1.17 6.3.2.41]
K18321	3.7539	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.1898	smeA; membrane fusion protein, multidrug efflux system
K18323	6.3458	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.1934	smeC; outer membrane protein, multidrug efflux system
K18326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9894	0.0000	0.0000	290.8845	3.9315	64.5796	0.0000	0.0000	mdtD; MFS transporter, DHA2 family, multidrug resistance protein
K18333	11.6162	0.0000	15.4663	0.0000	695.8743	15.2166	77.0171	0.0000	0.0000	0.0000	0.0000	42.4740	0.0000	24.9914	1.3713	K18333; L-fucose dehydrogenase
K18334	28.1264	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	53.6411	2.6503	0.0000	154.3734	fucD; L-fuconate dehydratase [EC:4.2.1.68]
K18335	6.1167	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	55.4027	0.0000	0.0000	95.3167	K18335; 2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]
K18344	47.2303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	63.7969	0.0000	0.0000	1.5283	0.0000	30.6058	0.0000	44.1921	vanRB, vanR, vanRD; two-component system, OmpR family, response regulator VanR
K18345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3549	0.0000	0.0000	0.0000	0.0000	vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]
K18346	98.8091	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	97.2687	0.0000	0.0000	0.0000	17.8739	3.9911	0.0000	71.8105	vanW; vancomycin resistance protein VanW
K18351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9023	0.0000	0.0000	86.8540	vanSAc; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]
K18352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6976	0.0000	0.0000	97.9655	vanRAc; two-component system, OmpR family, response regulator VanR
K18364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	113.1358	0.0000	0.0000	0.5045	bphH, xylJ, tesE; 2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase [EC:4.2.1.80 4.2.1.132]
K18365	17.0710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	102.8787	3.2172	0.0000	2.6220	bphI, xylK, nahM, tesG; 4-hydroxy-2-oxovalerate/4-hydroxy-2-oxohexanoate aldolase [EC:4.1.3.39 4.1.3.43]
K18366	9.6045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	96.7980	0.0000	0.0000	0.4238	bphJ, xylQ, nahO, tesF; acetaldehyde/propanal dehydrogenase [EC:1.2.1.10 1.2.1.87]
K18369	271.9978	46.7028	22.8962	0.0000	0.0000	0.0000	154.0044	7.9210	249.0644	108.4801	15.1271	7.8090	61.0987	8.9566	10.9962	adh2; alcohol dehydrogenase [EC:1.1.1.-]
K18382	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.2451	adh1; NAD+-dependent secondary alcohol dehydrogenase Adh1 [EC:1.1.1.-]
K18384	0.0000	0.0000	273.6352	748.4196	43.3759	880.5560	429.4654	0.0000	233.0108	0.0000	0.0000	0.0000	0.0000	221.0778	0.0000	L3HYPDH; trans-L-3-hydroxyproline dehydratase [EC:4.2.1.77]
K18429	0.0000	0.0000	0.0000	0.0000	260.7858	0.0000	0.0000	1.7379	0.0000	0.0000	0.0000	2.9777	0.0000	16.5902	0.1125	legG, neuC2; GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing) [EC:3.2.1.184]
K18430	0.0000	0.0000	0.0000	0.0000	318.8220	0.0000	0.0000	5.9801	0.0000	0.0000	0.0000	1.4300	0.0000	55.2590	0.0000	legI, neuB2; N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]
K18437	0.0000	0.0000	0.0000	0.0000	0.0000	44.7345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	PDE8; high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8 [EC:3.1.4.53]
K18442	0.0000	0.0000	311.4509	255.4367	0.0000	51.0703	456.4353	0.0000	87.4634	0.0000	0.0000	0.0000	0.0000	177.6596	0.0000	ARFGEF, BIG; brefeldin A-inhibited guanine nucleotide-exchange protein
K18471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.1199	0.0000	10.3606	0.0000	0.0000	ydjG; methylglyoxal reductase [EC:1.1.1.-]
K18533	0.0000	0.0000	177.0817	321.9325	21.5335	226.4889	88.1806	0.0000	18.2192	0.0000	0.0000	0.0000	0.0000	128.7624	0.0000	AK9; adenylate/nucleoside-diphosphate kinase [EC:2.7.4.3 2.7.4.6]
K18541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7179	0.0000	0.0000	13.9212	mdlY; mandelamide amidase [EC:3.5.1.86]
K18592	0.0000	0.0000	537.9242	565.8220	66.3682	0.0000	38.1186	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	247.3832	0.0000	GGT1_5, CD224; gamma-glutamyltranspeptidase / glutathione hydrolase / leukotriene-C4 hydrolase [EC:2.3.2.2 3.4.19.13 3.4.19.14]
K18661	29.6544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.4605	0.0000	223.8276	2.2354	0.0000	6.7928	matB; malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]
K18676	47.0676	0.0000	0.0000	0.0000	0.0000	0.0000	117.6316	0.0000	0.0000	25.5366	0.0000	35.4089	4.0484	0.0000	136.4769	gspK; glucosamine kinase [EC:2.7.1.8]
K18682	69.3175	0.0000	117.5472	0.0000	1052.2949	15.5551	145.3217	515.7859	39.9230	1628.7713	216.6265	486.7956	317.8425	438.9095	98.5421	rny; ribonucrease Y [EC:3.1.-.-]
K18684	0.0000	0.0000	1137.1100	1410.1732	68.4198	676.0177	444.6496	11.4323	13.6744	0.0000	0.0000	0.0000	0.0000	565.4011	0.0000	ALOXE3; hydroperoxy icosatetraenoate dehydratase/isomerase [EC:4.2.1.152 5.4.4.7]
K18687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	97.1189	0.0000	0.0000	0.3151	-
K18697	11.8202	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	225.7745	43.8954	14.7836	0.0000	55.6835	pgpC; phosphatidylglycerophosphatase C [EC:3.1.3.27]
K18704	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5059	0.0000	0.0000	0.9133	0.0000	0.0000	0.0000	0.0000	tarL; CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase [EC:2.7.8.14 2.7.8.47]
K18800	11.2055	0.0000	0.0000	0.0000	0.0000	0.0000	99.8383	1.7595	0.0000	0.0000	455.6617	14.6709	104.0835	24.3076	11.0624	ubiI; 2-octaprenylphenol hydroxylase [EC:1.14.13.-]
K18887	0.0000	0.0000	13.9581	0.0000	0.0000	0.0000	0.0000	23.1878	0.0000	0.0000	17.1978	1.1673	1.9529	0.0000	7.0643	efrA; ATP-binding cassette, subfamily B, multidrug efflux pump
K18888	5.0418	0.0000	117.2410	23.5855	33.6554	13.6148	16.9083	40.5774	0.0000	0.0000	43.8664	1.4198	332.8802	39.1313	9.1511	efrB; ATP-binding cassette, subfamily B, multidrug efflux pump
K18889	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5148	0.0000	0.0000	0.0000	22.5508	0.0000	0.0000	16.4020	mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump
K18890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1875	3.4935	9.5895	323.4343	3.6915	77.9552	0.0000	7.8502	mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump
K18893	48.4685	13.1979	0.0000	0.0000	7.9374	0.0000	0.0000	10.2545	3.3851	18.5539	0.0000	194.8911	9.1148	0.0000	260.9006	vcaM; ATP-binding cassette, subfamily B, multidrug efflux pump
K18930	181.7967	25.2310	0.0000	0.0000	0.0000	0.0000	0.0000	4.4733	8.4680	51.8266	1.2671	20.1396	20.8705	0.0000	118.4915	dld; D-lactate dehydrogenase
K18968	16.8205	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.8843	0.0000	0.0000	306.0114	75.7278	64.2701	0.0000	39.7779	adrA; diguanylate cyclase [EC:2.7.7.65]
K18981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	93.9312	16.6115	0.0000	174.6331	udh; uronate dehydrogenase [EC:1.1.1.203]
K18986	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2442	0.0000	13.2705	ihk; two-component system, OmpR family, sensor kinase Ihk [EC:2.7.13.3]
K19002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.8265	19.9525	0.0000	3.6619	6.6105	25.0649	0.0000	0.0000	86.7835	mgs, bgsB; 1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]
K19005	0.0000	0.0000	33.7526	0.0000	13.7494	5.5346	119.0840	333.9488	19.8659	1183.3682	33.4730	331.2266	204.4834	36.2005	10.3572	ltaS; lipoteichoic acid synthase [EC:2.7.8.20]
K19028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	72.9227	0.0000	-
K19065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.8167	0.0000	0.0000	0.0000	mobA; 3-hydroxybenzoate 4-monooxygenase [EC:1.14.13.23]
K19068	8.0968	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	54.9732	24.4679	9.1720	0.0000	55.6757	wbjC; UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]
K19113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.7067	ttr; acetyltransferase [EC:2.3.1.-]
K19190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.6749	nboR; nicotine blue oxidoreductase [EC:1.1.1.328]
K19191	5.3984	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.4729	0.0000	0.0000	5.5764	mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]
K19200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4452	0.0000	0.0000	63.8506	IAL; isopenicillin-N N-acyltransferase like protein
K19221	84.4008	76.3439	0.0000	0.0000	12.0355	0.0000	153.9030	123.6904	10.0352	100.6995	334.2018	293.3767	174.3689	33.2935	84.3452	cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K19222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	120.3183	0.0000	0.0000	0.0000	0.0000	menI; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
K19226	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.8618	0.0000	0.0000	259.9010	4.3094	109.1758	0.0000	0.0000	sapA; cationic peptide transport system substrate-binding protein
K19227	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	126.7343	0.0000	0.0000	0.0000	0.5492	sapB; cationic peptide transport system permease protein
K19228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	34.4156	0.0000	0.0000	0.0000	165.1299	0.0000	19.0138	0.0000	0.2978	sapC; cationic peptide transport system permease protein
K19229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	177.1572	1.5295	20.4705	0.0000	0.1336	sapD; cationic peptide transport system ATP-binding protein
K19230	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	37.7838	0.0000	15.6132	0.0000	7.7369	3.8073	4.1835	0.0000	0.0000	sapF; cationic peptide transport system ATP-binding protein
K19267	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.8371	0.0000	0.0000	386.1697	13.8976	70.8373	0.0000	4.1965	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
K19268	6.2141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.6116	0.0000	90.6782	0.7000	42.1592	0.0000	0.0000	glmE, mutE, mamB; methylaspartate mutase epsilon subunit [EC:5.4.99.1]
K19270	92.0669	33.6475	38.8272	0.0000	0.0000	0.0000	0.0000	9.8429	85.3238	122.2375	485.2079	17.8618	130.2772	0.0000	297.3965	yfbT, yniC; sugar-phosphatase [EC:3.1.3.23]
K19280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.1849	0.0000	0.0000	0.9946	mct; succinyl-CoA:mesaconate CoA transferase [EC:2.8.3.-]
K19286	0.0000	0.0000	259.4033	0.0000	19.7150	0.0000	60.5503	5.6702	0.0000	0.0000	0.0000	0.0000	281.2814	39.2961	0.3552	nfrA2; FMN reductase [NAD(P)H] [EC:1.5.1.39]
K19290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.4149	0.0000	0.0000	6.7997	alg8; mannuronan synthase [EC:2.4.1.33]
K19291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.7903	0.0000	7.1410	alg44; mannuronan synthase [EC:2.4.1.33]
K19293	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.8208	algX; alginate biosynthesis protein AlgX
K19294	54.4559	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	299.0539	0.0000	21.7843	114.9951	4.3997	151.0090	0.0000	45.3686	algI; alginate O-acetyltransferase complex protein AlgI
K19295	15.7497	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	61.1277	8.6945	0.0000	36.4459	algJ; alginate O-acetyltransferase complex protein AlgJ
K19296	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.5079	algF; alginate O-acetyltransferase complex protein AlgF
K19302	124.8494	556.7772	90.9374	0.0000	42.1302	17.8938	44.9814	439.3736	289.6970	1415.4671	395.2721	535.1527	548.7989	14.6942	327.0585	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
