function	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	description
K18286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.0000	0.0000	0.0000	11.0000	add; aminodeoxyfutalosine deaminase [EC:3.5.4.40]
K18287	38.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	9.0000	griI; 2-amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate synthase [EC:4.1.2.56]
K18288	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	172.0000	2.0000	0.0000	37.0000	ict-Y; itaconate CoA-transferase [EC:2.8.3.-]
K18289	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	49.0000	ict-P; itaconate CoA-transferase [EC:2.8.3.- 2.8.3.22]
K18291	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	21.0000	7.0000	0.0000	0.0000	21.0000	ich-P; itaconyl-CoA hydratase / mesaconyl-C4 CoA hydratase [EC:4.2.1.56 4.2.1.-]
K18292	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	23.0000	0.0000	0.0000	115.0000	E4.1.3.25; (S)-citramalyl-CoA lyase [EC:4.1.3.25]
K18306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	52.0000	mexH; membrane fusion protein, multidrug efflux system
K18309	14.0000	0.0000	2.0000	4.0000	0.0000	5.0000	3.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K18310	0.0000	0.0000	3.0000	0.0000	0.0000	2.0000	1.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	RIMKLB, NAAGS-I; beta-citrylglutamate/N-acetylaspartylglutamate synthase [EC:6.3.1.17 6.3.2.41]
K18321	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	101.0000	smeA; membrane fusion protein, multidrug efflux system
K18323	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	237.0000	smeC; outer membrane protein, multidrug efflux system
K18326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	801.0000	11.0000	27.0000	0.0000	0.0000	mdtD; MFS transporter, DHA2 family, multidrug resistance protein
K18333	2.0000	0.0000	1.0000	0.0000	74.0000	1.0000	4.0000	0.0000	0.0000	0.0000	0.0000	65.0000	0.0000	2.0000	8.0000	K18333; L-fucose dehydrogenase
K18334	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	136.0000	1.0000	0.0000	1514.0000	fucD; L-fuconate dehydratase [EC:4.2.1.68]
K18335	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	81.0000	0.0000	0.0000	528.0000	K18335; 2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]
K18344	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	2.0000	0.0000	6.0000	0.0000	222.0000	vanRB, vanR, vanRD; two-component system, OmpR family, response regulator VanR
K18345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]
K18346	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	39.0000	0.0000	0.0000	0.0000	28.0000	1.0000	0.0000	243.0000	vanW; vancomycin resistance protein VanW
K18351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	729.0000	vanSAc; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]
K18352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	517.0000	vanRAc; two-component system, OmpR family, response regulator VanR
K18364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	176.0000	0.0000	0.0000	3.0000	bphH, xylJ, tesE; 2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase [EC:4.2.1.80 4.2.1.132]
K18365	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	214.0000	1.0000	0.0000	13.0000	bphI, xylK, nahM, tesG; 4-hydroxy-2-oxovalerate/4-hydroxy-2-oxohexanoate aldolase [EC:4.1.3.39 4.1.3.43]
K18366	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	180.0000	0.0000	0.0000	3.0000	bphJ, xylQ, nahO, tesF; acetaldehyde/propanal dehydrogenase [EC:1.2.1.10 1.2.1.87]
K18369	64.0000	2.0000	2.0000	0.0000	0.0000	0.0000	11.0000	4.0000	42.0000	27.0000	32.0000	17.0000	19.0000	1.0000	104.0000	adh2; alcohol dehydrogenase [EC:1.1.1.-]
K18382	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	95.0000	adh1; NAD+-dependent secondary alcohol dehydrogenase Adh1 [EC:1.1.1.-]
K18384	0.0000	0.0000	5.0000	19.0000	2.0000	13.0000	7.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	L3HYPDH; trans-L-3-hydroxyproline dehydratase [EC:4.2.1.77]
K18429	0.0000	0.0000	0.0000	0.0000	42.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	7.0000	0.0000	2.0000	1.0000	legG, neuC2; GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing) [EC:3.2.1.184]
K18430	0.0000	0.0000	0.0000	0.0000	46.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	3.0000	0.0000	6.0000	0.0000	legI, neuB2; N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]
K18437	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	PDE8; high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8 [EC:3.1.4.53]
K18442	0.0000	0.0000	6.0000	5.0000	0.0000	1.0000	8.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	ARFGEF, BIG; brefeldin A-inhibited guanine nucleotide-exchange protein
K18471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	46.0000	0.0000	3.0000	0.0000	0.0000	ydjG; methylglyoxal reductase [EC:1.1.1.-]
K18533	0.0000	0.0000	10.0000	16.0000	2.0000	13.0000	4.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	9.0000	0.0000	AK9; adenylate/nucleoside-diphosphate kinase [EC:2.7.4.3 2.7.4.6]
K18541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	147.0000	mdlY; mandelamide amidase [EC:3.5.1.86]
K18592	0.0000	0.0000	9.0000	7.0000	3.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	GGT1_5, CD224; gamma-glutamyltranspeptidase / glutathione hydrolase / leukotriene-C4 hydrolase [EC:2.3.2.2 3.4.19.13 3.4.19.14]
K18661	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	682.0000	1.0000	0.0000	81.0000	matB; malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]
K18676	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	5.0000	0.0000	60.0000	1.0000	0.0000	903.0000	gspK; glucosamine kinase [EC:2.7.1.8]
K18682	24.0000	0.0000	15.0000	0.0000	215.0000	2.0000	15.0000	382.0000	10.0000	597.0000	657.0000	1504.0000	146.0000	68.0000	1186.0000	rny; ribonucrease Y [EC:3.1.-.-]
K18684	0.0000	0.0000	18.0000	23.0000	2.0000	11.0000	6.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	ALOXE3; hydroperoxy icosatetraenoate dehydratase/isomerase [EC:4.2.1.152 5.4.4.7]
K18687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	323.0000	0.0000	0.0000	4.0000	-
K18697	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	279.0000	64.0000	3.0000	0.0000	304.0000	pgpC; phosphatidylglycerophosphatase C [EC:3.1.3.27]
K18704	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	tarL; CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase [EC:2.7.8.14 2.7.8.47]
K18800	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	1.0000	0.0000	0.0000	1066.0000	35.0000	37.0000	3.0000	102.0000	ubiI; 2-octaprenylphenol hydroxylase [EC:1.14.13.-]
K18887	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	19.0000	0.0000	0.0000	58.0000	4.0000	1.0000	0.0000	94.0000	efrA; ATP-binding cassette, subfamily B, multidrug efflux pump
K18888	2.0000	0.0000	17.0000	3.0000	8.0000	2.0000	2.0000	34.0000	0.0000	0.0000	152.0000	5.0000	172.0000	7.0000	123.0000	efrB; ATP-binding cassette, subfamily B, multidrug efflux pump
K18889	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	75.0000	0.0000	0.0000	216.0000	mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump
K18890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	4.0000	1121.0000	13.0000	41.0000	0.0000	98.0000	mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump
K18893	20.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	9.0000	1.0000	8.0000	0.0000	712.0000	5.0000	0.0000	3677.0000	vcaM; ATP-binding cassette, subfamily B, multidrug efflux pump
K18930	116.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	4.0000	35.0000	7.0000	115.0000	18.0000	0.0000	2497.0000	dld; D-lactate dehydrogenase
K18968	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	664.0000	161.0000	21.0000	0.0000	315.0000	adrA; diguanylate cyclase [EC:2.7.7.65]
K18981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	149.0000	4.0000	0.0000	1071.0000	udh; uronate dehydrogenase [EC:1.1.1.203]
K18986	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	147.0000	ihk; two-component system, OmpR family, sensor kinase Ihk [EC:2.7.13.3]
K19002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	11.0000	0.0000	1.0000	15.0000	58.0000	0.0000	0.0000	805.0000	mgs, bgsB; 1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]
K19005	0.0000	0.0000	6.0000	0.0000	4.0000	1.0000	17.0000	338.0000	7.0000	610.0000	141.0000	1435.0000	130.0000	8.0000	169.0000	ltaS; lipoteichoic acid synthase [EC:2.7.8.20]
K19028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	-
K19065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	78.0000	0.0000	0.0000	0.0000	mobA; 3-hydroxybenzoate 4-monooxygenase [EC:1.14.13.23]
K19068	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	118.0000	54.0000	3.0000	0.0000	467.0000	wbjC; UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]
K19113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	31.0000	ttr; acetyltransferase [EC:2.3.1.-]
K19190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	34.0000	nboR; nicotine blue oxidoreductase [EC:1.1.1.328]
K19191	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27.0000	0.0000	0.0000	105.0000	mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) [EC:1.5.3.19]
K19200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	554.0000	IAL; isopenicillin-N N-acyltransferase like protein
K19221	12.0000	2.0000	0.0000	0.0000	1.0000	0.0000	6.0000	32.0000	1.0000	15.0000	380.0000	345.0000	30.0000	2.0000	403.0000	cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K19222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	96.0000	0.0000	0.0000	0.0000	0.0000	menI; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
K19226	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	831.0000	14.0000	53.0000	0.0000	0.0000	sapA; cationic peptide transport system substrate-binding protein
K19227	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	238.0000	0.0000	0.0000	0.0000	4.0000	sapB; cationic peptide transport system permease protein
K19228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	286.0000	0.0000	5.0000	0.0000	2.0000	sapC; cationic peptide transport system permease protein
K19229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	342.0000	3.0000	6.0000	0.0000	1.0000	sapD; cationic peptide transport system ATP-binding protein
K19230	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	0.0000	12.0000	6.0000	1.0000	0.0000	0.0000	sapF; cationic peptide transport system ATP-binding protein
K19267	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	646.0000	24.0000	18.0000	0.0000	28.0000	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
K19268	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	255.0000	2.0000	18.0000	0.0000	0.0000	glmE, mutE, mamB; methylaspartate mutase epsilon subunit [EC:5.4.99.1]
K19270	14.0000	1.0000	2.0000	0.0000	0.0000	0.0000	0.0000	3.0000	9.0000	19.0000	623.0000	23.0000	26.0000	0.0000	1512.0000	yfbT, yniC; sugar-phosphatase [EC:3.1.3.23]
K19280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	36.0000	0.0000	0.0000	9.0000	mct; succinyl-CoA:mesaconate CoA transferase [EC:2.8.3.-]
K19286	0.0000	0.0000	16.0000	0.0000	2.0000	0.0000	3.0000	2.0000	0.0000	0.0000	0.0000	0.0000	62.0000	3.0000	2.0000	nfrA2; FMN reductase [NAD(P)H] [EC:1.5.1.39]
K19290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	76.0000	alg8; mannuronan synthase [EC:2.4.1.33]
K19291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	63.0000	alg44; mannuronan synthase [EC:2.4.1.33]
K19293	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	75.0000	algX; alginate biosynthesis protein AlgX
K19294	17.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	194.0000	0.0000	2.0000	306.0000	12.0000	61.0000	0.0000	445.0000	algI; alginate O-acetyltransferase complex protein AlgI
K19295	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	117.0000	3.0000	0.0000	307.0000	algJ; alginate O-acetyltransferase complex protein AlgJ
K19296	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	37.0000	algF; alginate O-acetyltransferase complex protein AlgF
K19302	22.0000	15.0000	5.0000	0.0000	4.0000	1.0000	2.0000	128.0000	32.0000	223.0000	458.0000	741.0000	96.0000	1.0000	1945.0000	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
K19340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	1.0000	277.0000	16.0000	0.0000	621.0000	nosF; Cu-processing system ATP-binding protein
K19341	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	277.0000	2.0000	0.0000	691.0000	nosY; Cu-processing system permease protein
K19350	8.0000	0.0000	0.0000	0.0000	1.0000	1.0000	2.0000	7.0000	0.0000	1.0000	0.0000	134.0000	2.0000	0.0000	164.0000	lsa; lincosamide and streptogramin A transport system ATP-binding/permease protein
K19353	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	3.0000	1416.0000	14.0000	48.0000	0.0000	5.0000	eptC; heptose-I-phosphate ethanolaminephosphotransferase [EC:2.7.8.-]
K19354	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	749.0000	4.0000	6.0000	0.0000	0.0000	waaH; heptose III glucuronosyltransferase [EC:2.4.1.-]
K19477	2.0000	0.0000	74.0000	47.0000	12.0000	35.0000	21.0000	0.0000	49.0000	0.0000	1.0000	0.0000	0.0000	39.0000	0.0000	PRKG2; cGMP-dependent protein kinase 2 [EC:2.7.11.12]
K19479	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	439.0000	COL10A; collagen, type X, alpha
K19506	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	PTS-Gfr-EIIA, gfrA; PTS system, fructoselysine/glucoselysine-specific IIA component [EC:2.7.1.-]
K19507	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	PTS-Gfr-EIIB, gfrB; PTS system, fructoselysine/glucoselysine-specific IIB component [EC:2.7.1.-]
K19508	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	39.0000	0.0000	0.0000	0.0000	1.0000	4.0000	1.0000	48.0000	PTS-Gfr-EIIC, gfrC; PTS system, fructoselysine/glucoselysine-specific IIC component
K19509	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	76.0000	PTS-Gfr-EIID, gfrD; PTS system, fructoselysine/glucoselysine-specific IID component
K19572	0.0000	0.0000	2.0000	0.0000	0.0000	13.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	CECR1, ADA2; adenosine deaminase CECR1 [EC:3.5.4.4]
K19604	1.0000	1.0000	0.0000	0.0000	9.0000	0.0000	2.0000	2.0000	1.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	-
K19608	40.0000	34.0000	15.0000	0.0000	58.0000	5.0000	27.0000	9.0000	15.0000	32.0000	3.0000	8.0000	3.0000	5.0000	2.0000	-
K19609	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	48.0000	pfeS, pirS; two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3]
K19610	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	52.0000	pfeR, pirR; two-component system, OmpR family, response regulator PfeR
K19611	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	1678.0000	35.0000	71.0000	0.0000	171.0000	fepA, pfeA, iroN, pirA; ferric enterobactin receptor
K19613	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	SHOC2, SUR8; leucine-rich repeat protein SHOC2
K19670	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	538.0000	phnA; phosphonoacetate hydrolase [EC:3.11.1.2]
K19696	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	59.0000	2.0000	0.0000	261.0000	mtiP; 5'-methylthioinosine phosphorylase [EC:2.4.2.44]
K19709	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	1.0000	0.0000	614.0000	4.0000	17.0000	0.0000	0.0000	ydiF; acetate CoA-transferase [EC:2.8.3.8]
K19710	65.0000	9.0000	0.0000	0.0000	0.0000	0.0000	3.0000	3.0000	15.0000	14.0000	4.0000	70.0000	14.0000	0.0000	878.0000	E2.7.7.53; ATP adenylyltransferase [EC:2.7.7.53]
K19719	15.0000	6.0000	20.0000	14.0000	5.0000	5.0000	17.0000	1.0000	2.0000	2.0000	0.0000	0.0000	0.0000	16.0000	0.0000	COL2A; collagen, type II, alpha
K19720	2.0000	85.0000	0.0000	1.0000	8.0000	1.0000	2.0000	0.0000	1.0000	0.0000	2.0000	0.0000	0.0000	2.0000	4.0000	COL3A; collagen, type III, alpha
K19721	2.0000	0.0000	19.0000	18.0000	14.0000	31.0000	11.0000	0.0000	16.0000	0.0000	5.0000	1.0000	0.0000	8.0000	3.0000	COL5AS; collagen, type V/XI/XXIV/XXVII, alpha
K19732	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	3.0000	0.0000	70.0000	traR; LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids
K19733	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	23.0000	0.0000	0.0000	21.0000	sinR, raiR, avsR; LuxR family transcriptional regulator, quorum-sensing system regulator SinR
K19743	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	lhpI; 1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase [NAD(P)H] [EC:1.5.1.1]
K19745	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	1.0000	3.0000	703.0000	366.0000	8.0000	0.0000	284.0000	acuI; acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]
K19746	23.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	2.0000	0.0000	0.0000	249.0000	0.0000	0.0000	896.0000	dauA; D-arginine dehydrogenase [EC:1.4.99.6]
K19794	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	61.0000	-
K19803	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	434.0000	6.0000	14.0000	0.0000	50.0000	-
K19821	0.0000	0.0000	0.0000	1.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K19956	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	1.0000	1.0000	888.0000	17.0000	30.0000	0.0000	761.0000	-
K19970	0.0000	0.0000	8.0000	1.0000	0.0000	8.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	-
K19973	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.0000	-
K19975	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	109.0000	-
K19976	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	-
K20012	2.0000	3.0000	6.0000	11.0000	2.0000	5.0000	2.0000	0.0000	3.0000	2.0000	0.0000	0.0000	0.0000	14.0000	0.0000	-
K20013	2.0000	0.0000	13.0000	21.0000	4.0000	11.0000	12.0000	0.0000	9.0000	15.0000	0.0000	3.0000	0.0000	6.0000	0.0000	-
K20023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	35.0000	-
K20033	1.0000	0.0000	16.0000	3.0000	4.0000	20.0000	6.0000	0.0000	11.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	-
K20034	7.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	2.0000	0.0000	0.0000	800.0000	1.0000	0.0000	82.0000	-
K20035	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	541.0000	3.0000	0.0000	158.0000	-
K20036	7.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	144.0000	0.0000	0.0000	85.0000	-
K20108	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	4.0000	38.0000	0.0000	0.0000	236.0000	10.0000	4.0000	1.0000	19.0000	-
K20118	20.0000	3.0000	6.0000	0.0000	1.0000	0.0000	5.0000	657.0000	17.0000	1.0000	789.0000	16.0000	183.0000	8.0000	596.0000	-
K20218	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	80.0000	0.0000	0.0000	2.0000	-
K20222	3.0000	0.0000	20.0000	16.0000	16.0000	11.0000	14.0000	1.0000	29.0000	2.0000	0.0000	2.0000	0.0000	14.0000	0.0000	-
K20223	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	-
