species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_Polyangium sp005144635	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae;g_Polyangium;s_Polyangium sp005144635
s_TMED-70 sp002721875	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA1151;f_TMED-70;g_TMED-70;s_TMED-70 sp002721875
s_JAAYEL01 sp012728755	0	1	0	0	1	0	0	0	0	0	0	0	2	0	3	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_JAAYEL01;s_JAAYEL01 sp012728755
s_Unclassified_g_Sporocytophaga	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Cytophagaceae;g_Sporocytophaga;s_Unclassified_g_Sporocytophaga
s_Aerococcus sp002440555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Aerococcus;s_Aerococcus sp002440555
s_Neorhizobium oryzae A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Neorhizobium;s_Neorhizobium oryzae A
s_Unclassified_g_Peptoniphilus A	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Peptoniphilus A;s_Unclassified_g_Peptoniphilus A
s_Unclassified_g_W589	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Dehalococcoidales;f_Fen-1064;g_W589;s_Unclassified_g_W589
s_Glutamicibacter creatinolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Glutamicibacter;s_Glutamicibacter creatinolyticus
s_Marinilactibacillus sp017599325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Marinilactibacillus;s_Marinilactibacillus sp017599325
s_M30B41 sp018402085	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UA16;g_M30B41;s_M30B41 sp018402085
s_DUNV01 sp016841605	3	1	1	0	0	0	0	0	0	2	0	0	0	0	0	d_Bacteria;p_Firmicutes D;c_Dethiobacteria;o_DTU022;f_UBA8154;g_DUNV01;s_DUNV01 sp016841605
s_Marivita lacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Marivita;s_Marivita lacus
s_Phytoactinopolyspora halophila	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Jiangellales;f_Jiangellaceae;g_Phytoactinopolyspora;s_Phytoactinopolyspora halophila
s_Acinetobacter sp000313935	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter sp000313935
s_UBA2994 sp002346545	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_UBA8438;g_UBA2994;s_UBA2994 sp002346545
s_Pseudomonas C sp002342705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas C;s_Pseudomonas C sp002342705
s_Rubellimicrobium sp009904055	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Rubellimicrobium;s_Rubellimicrobium sp009904055
s_Jeotgalicoccus sp003513765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Salinicoccaceae;g_Jeotgalicoccus;s_Jeotgalicoccus sp003513765
s_Pantoea endophytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Pantoea;s_Pantoea endophytica
s_Geodermatophilus endophyticus	4	0	0	0	0	0	0	1	0	0	0	0	0	0	2	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae;g_Geodermatophilus;s_Geodermatophilus endophyticus
s_Aliicoccus persicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Salinicoccaceae;g_Aliicoccus;s_Aliicoccus persicus
s_KS3-K002 sp011774835	4	0	0	0	2	0	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_KS3-K002;f_KS3-K002;g_KS3-K002;s_KS3-K002 sp011774835
s_Pseudomonas E sp900187515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp900187515
s_Brachybacterium sp014400405	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Brachybacterium;s_Brachybacterium sp014400405
s_Rothia avicola	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Rothia;s_Rothia avicola
s_Microbacterium sp003476465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp003476465
s_Senegalimassilia anaerobia	0	1	0	0	3	0	1	0	0	0	0	2	0	0	0	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Eggerthellaceae;g_Senegalimassilia;s_Senegalimassilia anaerobia
s_Ruminococcus E sp900316385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Ruminococcus E;s_Ruminococcus E sp900316385
s_Acinetobacter fasciculus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter fasciculus
s_Lysobacter B tolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter B;s_Lysobacter B tolerans
s_Pseudomonas E sp003208475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp003208475
s_Blautia stercoripullorum	0	0	2	0	0	0	0	0	0	0	0	1	0	0	4	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Blautia;s_Blautia stercoripullorum
s_Unclassified_g_Dokdonella A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Rhodanobacteraceae;g_Dokdonella A;s_Unclassified_g_Dokdonella A
s_Fimbriimonas sp903833215	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_Fimbriimonadia;o_Fimbriimonadales;f_Fimbriimonadaceae;g_Fimbriimonas;s_Fimbriimonas sp903833215
s_JAAZHD01 sp012510895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Caldicoprobacterales;f_DTU083;g_JAAZHD01;s_JAAZHD01 sp012510895
s_Bradyrhizobium manausense	0	0	5	0	0	0	0	0	1	0	0	0	0	1	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Bradyrhizobium;s_Bradyrhizobium manausense
s_UMGS1649 sp900553785	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_TANB77;f_CAG-465;g_UMGS1649;s_UMGS1649 sp900553785
s_Unclassified_g_AV2	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_AV2;g_AV2;s_Unclassified_g_AV2
s_Anaerocolumna sp014218355	0	0	2	2	1	0	1	0	0	0	0	0	0	1	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Anaerocolumna;s_Anaerocolumna sp014218355
s_PUPG01 sp007124575	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA7960;g_PUPG01;s_PUPG01 sp007124575
s_Pseudomonas E sp018449725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp018449725
s_Unclassified_g_Stappia	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Stappiaceae;g_Stappia;s_Unclassified_g_Stappia
s_Unclassified_g_Rhabdochlamydia	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Rhabdochlamydiaceae;g_Rhabdochlamydia;s_Unclassified_g_Rhabdochlamydia
s_CAIYBN01 sp903869075	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_UBA9042;f_UBA9042;g_CAIYBN01;s_CAIYBN01 sp903869075
s_Unclassified_c_Acidimicrobiia	0	0	0	4	1	0	0	0	0	0	0	0	0	2	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Unclassified_c_Acidimicrobiia;f_Unclassified_c_Acidimicrobiia;g_Unclassified_c_Acidimicrobiia;s_Unclassified_c_Acidimicrobiia
s_UBA1267 sp002315555	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA1267;s_UBA1267 sp002315555
s_UBA1195 sp002308135	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_WCHB1-69;g_UBA1195;s_UBA1195 sp002308135
s_Chlorobium sp903859055	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	d_Bacteria;p_Bacteroidota;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobium;s_Chlorobium sp903859055
s_Unclassified_g_RAAP-2	0	0	2	2	0	0	0	0	0	0	0	0	0	3	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_RAAP-2;g_RAAP-2;s_Unclassified_g_RAAP-2
s_CAG-177 sp017532185	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_CAG-177;s_CAG-177 sp017532185
s_JAAYBY01 sp012521915	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_UBA5734;g_JAAYBY01;s_JAAYBY01 sp012521915
s_WHSP01 sp009380025	0	0	1	0	0	2	0	0	0	0	0	0	0	4	0	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_Longimicrobiaceae;g_WHSP01;s_WHSP01 sp009380025
s_UMGS1865 sp902795355	2	0	0	1	2	2	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_UMGS1865;s_UMGS1865 sp902795355
s_JACQAX01 sp016194725	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia A;o_UBA1018;f_UBA923;g_JACQAX01;s_JACQAX01 sp016194725
s_GCA-900199385 sp017652125	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_CAG-74;g_GCA-900199385;s_GCA-900199385 sp017652125
s_CF-163 sp005882985	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_SM23-28-2;f_RBG-16-64-32;g_CF-163;s_CF-163 sp005882985
s_JAEUTT01 sp016707685	0	0	0	0	5	0	1	0	0	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_2-12-FULL-35-15;g_JAEUTT01;s_JAEUTT01 sp016707685
s_CG2-30-66-41 sp002779825	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_Abditibacteria;o_CG2-30-66-41;f_CG2-30-66-41;g_CG2-30-66-41;s_CG2-30-66-41 sp002779825
s_Ligilactobacillus equi	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Ligilactobacillus;s_Ligilactobacillus equi
s_Kosakonia arachidis	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Kosakonia;s_Kosakonia arachidis
s_Edwardsiella anguillarum	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Edwardsiella;s_Edwardsiella anguillarum
s_Scandinavium sp902706205	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Scandinavium;s_Scandinavium sp902706205
s_Limosilactobacillus sp900156885	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Limosilactobacillus;s_Limosilactobacillus sp900156885
s_Pantoea sp018842675	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Pantoea;s_Pantoea sp018842675
s_Novosphingobium sp001298105	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Novosphingobium;s_Novosphingobium sp001298105
s_Brevundimonas sp018608325	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas sp018608325
s_Chryseobacterium sp002434285	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Chryseobacterium;s_Chryseobacterium sp002434285
s_CTSoil-080 sp017889635	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Sporomusales;f_UBA7701;g_CTSoil-080;s_CTSoil-080 sp017889635
s_Sphingobium sp015693305	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium sp015693305
s_Albimonas pacifica	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Albimonas;s_Albimonas pacifica
s_Sphingomonas sp012927115	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp012927115
s_Pseudomonas E orientalis B	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E orientalis B
s_Camelimonas reniformis	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Camelimonas;s_Camelimonas reniformis
s_Comamonas sp019104825	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Comamonas;s_Comamonas sp019104825
s_Pseudomonas B duriflava	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas B;s_Pseudomonas B duriflava
s_PBB1 sp903905475	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_PBB1;s_PBB1 sp903905475
s_Sphingopyxis sp004795895	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp004795895
s_Sphingobium baderi A	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium baderi A
s_Nocardioides sp009701885	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides sp009701885
s_Helicobacter C sp000765665	0	0	0	0	4	0	0	0	0	0	0	0	0	2	1	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter C;s_Helicobacter C sp000765665
s_Vogesella urethralis	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Chromobacteriaceae;g_Vogesella;s_Vogesella urethralis
s_Caulobacter henricii A	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter;s_Caulobacter henricii A
s_Sphingomonas sp001897045	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp001897045
s_Faecalibacter rhinopitheci	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Faecalibacter;s_Faecalibacter rhinopitheci
s_Marinobacterium zhoushanense	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Nitrincolaceae;g_Marinobacterium;s_Marinobacterium zhoushanense
s_Mesorhizobium waimense	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium;s_Mesorhizobium waimense
s_Kaistia sp017307955	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Kaistiaceae;g_Kaistia;s_Kaistia sp017307955
s_1XD42-69 sp003612565	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_1XD42-69;s_1XD42-69 sp003612565
s_Muriiphilus sp003694465	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Muriiphilus;s_Muriiphilus sp003694465
s_Pseudoalteromonas carrageenovora	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Pseudoalteromonas;s_Pseudoalteromonas carrageenovora
s_Treponema D sp017430385	0	0	1	0	0	2	1	0	0	0	0	0	0	3	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Treponematales;f_Treponemataceae;g_Treponema D;s_Treponema D sp017430385
s_NP-7 sp005883865	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	d_Bacteria;p_CSP1-3;c_CSP1-3;o_CSP1-3;f_NP-7;g_NP-7;s_NP-7 sp005883865
s_Planktothricoides sp011390955	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Oscillatoriaceae;g_Planktothricoides;s_Planktothricoides sp011390955
s_Palsa-739 sp003161615	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Gaiellales;f_Gaiellaceae;g_Palsa-739;s_Palsa-739 sp003161615
s_SLAD01 sp007123265	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_SLAD01;f_SLAD01;g_SLAD01;s_SLAD01 sp007123265
s_Unclassified_g_Chlorobium	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	d_Bacteria;p_Bacteroidota;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobium;s_Unclassified_g_Chlorobium
s_JAFGGB01 sp016930775	0	0	1	0	0	0	1	0	0	0	0	0	0	5	0	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales;f_UBA2210;g_JAFGGB01;s_JAFGGB01 sp016930775
s_UBA1394 sp015066715	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_UBA1394;s_UBA1394 sp015066715
s_JACRHL01 sp016212085	0	0	0	1	0	1	1	0	0	0	0	0	0	4	0	d_Bacteria;p_Nitrospirota;c_JACRHL01;o_JACRHL01;f_JACRHL01;g_JACRHL01;s_JACRHL01 sp016212085
s_UBA737 sp017416285	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_UBA737;s_UBA737 sp017416285
s_UBA1081 sp900321595	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_UBA1081;s_UBA1081 sp900321595
s_Frondihabitans australicus	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Frondihabitans;s_Frondihabitans australicus
s_Isoptericola halotolerans	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Isoptericola;s_Isoptericola halotolerans
s_RGIG2479 sp017433195	0	1	1	0	0	0	2	0	0	3	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Gastranaerophilales;f_Gastranaerophilaceae;g_RGIG2479;s_RGIG2479 sp017433195
s_Quadrisphaera sp015390235	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Quadrisphaeraceae;g_Quadrisphaera;s_Quadrisphaera sp015390235
s_B7-G4 sp003647675	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_BM507;f_UBA12075;g_B7-G4;s_B7-G4 sp003647675
s_JACCRK01 sp013813565	1	1	2	0	1	0	2	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Herpetosiphonaceae;g_JACCRK01;s_JACCRK01 sp013813565
s_Stenotrophomonas rhizophila	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas rhizophila
s_Mesorhizobium japonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium;s_Mesorhizobium japonicum
s_Glutamicibacter mishrai	1	0	0	0	0	0	0	0	1	0	0	0	0	0	5	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Glutamicibacter;s_Glutamicibacter mishrai
s_Defluviitalea A sp012521175	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Defluviitaleaceae;g_Defluviitalea A;s_Defluviitalea A sp012521175
s_Hydrogenibacillus sp014896255	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_DSM-22653;f_DSM-22653;g_Hydrogenibacillus;s_Hydrogenibacillus sp014896255
s_Youhaiella tibetensis	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Youhaiella;s_Youhaiella tibetensis
s_Comamonas testosteroni F	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Comamonas;s_Comamonas testosteroni F
