species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_Marinospirillum perlucidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.876	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halomonadaceae;g_Marinospirillum;s_Marinospirillum perlucidum
s_Rhizobium alamii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8746	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium alamii
s_Rhodobacter B sp002701395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8746	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Rhodobacter B;s_Rhodobacter B sp002701395
s_Burkholderia vietnamiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8737	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Burkholderia;s_Burkholderia vietnamiensis
s_Xanthomonas hortorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8597	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Xanthomonas;s_Xanthomonas hortorum
s_Aestuariivirga litoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.853	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Aestuariivirgaceae;g_Aestuariivirga;s_Aestuariivirga litoralis
s_Pseudomonas E sp008370045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8519	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp008370045
s_Sphingomonas sp002002925	0	0	0	0	0	0	0	0	0	0	0	5.8467	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp002002925
s_Acinetobacter lwoffii	0	0	0	0	0	0	0	0	0	0	0	5.8467	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter lwoffii
s_UBA6240 sp002441445	0	0	0	0	0	0	0	0	0	0	0	1.1653	0	0	4.656	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_UBA6240;s_UBA6240 sp002441445
s_Micromonospora sp008119785	0	0	0	0	0	0	0	0	0	0	0	1.578	0	0	4.2377	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Micromonospora;s_Micromonospora sp008119785
s_Alkalibacterium thalassium	0	0	0	0	0	0	0	0	0	0	0.2686	0	0	0	5.5412	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Alkalibacterium;s_Alkalibacterium thalassium
s_Metabacillus C lacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8031	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Metabacillus C;s_Metabacillus C lacus
s_Erysipelothrix sp012727815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8031	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Erysipelothrix;s_Erysipelothrix sp012727815
s_Pseudoxanthomonas A indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.782	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Pseudoxanthomonas A;s_Pseudoxanthomonas A indica
s_Pseudogemmobacter sp014879735	0	0	0	0	0	0	0	0	0	0	0	4.1043	0	0	1.6727	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudogemmobacter;s_Pseudogemmobacter sp014879735
s_LB3-1 sp016781505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7611	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Herpetosiphonaceae;g_LB3-1;s_LB3-1 sp016781505
s_Merdimorpha sp003150615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7611	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA1820;g_Merdimorpha;s_Merdimorpha sp003150615
s_Helcococcus massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7611	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Helcococcus;s_Helcococcus massiliensis
s_Sphingopyxis sp001984035	0	0	0	0	0	0	0	0	0	0	0	5.758	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp001984035
s_Rhodopseudomonas palustris F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7545	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Rhodopseudomonas;s_Rhodopseudomonas palustris F
s_Citricoccus zhacaiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7432	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Citricoccus;s_Citricoccus zhacaiensis
s_Pseudomonas E sp903970465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7384	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp903970465
s_Nocardiopsis salina	0	0	0	0	0	0	0	0	0	0	0	2.3432	0	0	3.3766	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Nocardiopsis;s_Nocardiopsis salina
s_Mobilitalea luporum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7196	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Mobilitalea;s_Mobilitalea luporum
s_Facklamia languida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7019	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Facklamia;s_Facklamia languida
s_Unclassified_g_Clostridium Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7012	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Clostridium Y;s_Unclassified_g_Clostridium Y
s_Actinomyces succiniciruminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6939	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Actinomyces;s_Actinomyces succiniciruminis
s_Dokdonella sp016707485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6923	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Rhodanobacteraceae;g_Dokdonella;s_Dokdonella sp016707485
s_Marinilactibacillus sp017599325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6557	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Marinilactibacillus;s_Marinilactibacillus sp017599325
s_Pseudomonas E sp003013355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6385	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp003013355
s_Unclassified_g_Pseudobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6385	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Domibacillaceae;g_Pseudobacillus;s_Unclassified_g_Pseudobacillus
s_Coprococcus sp016297325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6385	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Coprococcus;s_Coprococcus sp016297325
s_Isobaculum melis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6379	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Isobaculum;s_Isobaculum melis
s_Pseudomonas E sp009834565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6027	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp009834565
s_Enterococcus G italicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5927	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus G;s_Enterococcus G italicus
s_Varibaculum cambriense A	0	0	0	0	0	0	0	0	0	0	0	0.5702	0	0	5.022	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Varibaculum;s_Varibaculum cambriense A
s_Pseudomonas E sp019200975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5875	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp019200975
s_Proteiniclasticum sp003510765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5725	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Proteiniclasticum;s_Proteiniclasticum sp003510765
s_Ornithinibacillus bavariensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5713	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Amphibacillaceae;g_Ornithinibacillus;s_Ornithinibacillus bavariensis
s_Mesorhizobium sp006439515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5703	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium;s_Mesorhizobium sp006439515
s_Sphingopyxis sp001427105	0	0	0	0	0	0	0	0	0	0	0	5.5678	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp001427105
s_Sphingobacterium sp002476975	0	0	0	0	0	0	0	0	0	0	0	4.3977	0	0	1.1522	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium sp002476975
s_Eggerthella timonensis	0	0	0	0	0	0	0	0	0	0	0	0.6443	0	0	4.8951	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Eggerthellaceae;g_Eggerthella;s_Eggerthella timonensis
s_Haematobacter missouriensis	0	0	0	0	0	0	0	0	0	0	0	0.5741	0	0	4.9633	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Haematobacter;s_Haematobacter missouriensis
s_Allorhizobium sp001724035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5364	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Allorhizobium;s_Allorhizobium sp001724035
s_Paeniglutamicibacter psychrophenolicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5354	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Paeniglutamicibacter;s_Paeniglutamicibacter psychrophenolicus
s_Unclassified_f_UBA1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5346	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_UBA1565;f_UBA1565;g_Unclassified_f_UBA1565;s_Unclassified_f_UBA1565
s_Luteibacter sp003050935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5299	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Rhodanobacteraceae;g_Luteibacter;s_Luteibacter sp003050935
s_Rhizobium leguminosarum A	0	0	0	0	0	0	0	0	0	0	0	2.5287	0	0	2.9814	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium leguminosarum A
s_Pseudomonas E asiatica	0	0	0	0	0	0	0	0	0	0	0	2.6901	0	0	2.8192	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E asiatica
s_Pseudomonas E sp000761545	0	0	0	0	0	0	0	0	0	0	0	5.4972	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp000761545
s_Pseudomonas E sp001320525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4968	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp001320525
s_Unclassified_g_Propionivibrio	0	0	0	0	0	0	0	0	0	0	0	0.3878	0	0	5.0807	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Propionivibrio;s_Unclassified_g_Propionivibrio
s_Schleiferilactobacillus perolens	0	0	0	0	0	0	0	4.8397	0	0	0	0	0	0	0.6064	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Schleiferilactobacillus;s_Schleiferilactobacillus perolens
s_Oceanisphaera merdipullorum	0	0	0	0	0	0	0	0	0	0	0	0.6138	0	0	4.8242	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Oceanisphaera;s_Oceanisphaera merdipullorum
s_Neobacillus cucumis	0	0	0	0	0	0	0	0	0	0	0.7299	0	0	0	4.7054	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_DSM-18226;g_Neobacillus;s_Neobacillus cucumis
s_Pseudomonas E sp003053605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4339	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp003053605
s_Paenibacillus H larvae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4305	d_Bacteria;p_Firmicutes;c_Bacilli;o_Paenibacillales;f_NBRC-103111;g_Paenibacillus H;s_Paenibacillus H larvae
s_Pseudomonas E putida U	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4184	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E putida U
s_Pacificimonas flava	0	0	0	0	0	0	0	0	0	0	0	5.409	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Pacificimonas;s_Pacificimonas flava
s_Pseudomonas E alcaligenes B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4084	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E alcaligenes B
s_Sphingomonas B changbaiensis	0	0	0	0	0	0	0	0	0	0	0	5.3994	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas B;s_Sphingomonas B changbaiensis
s_Pseudomonas E sp014164785	0	0	0	0	0	0	0	0	0	0	0	5.3994	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp014164785
s_Clostridium AM sp012926525	0	0	0	0	0	0	0	0	0	0	0	0.9031	0	0	4.4957	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium AM;s_Clostridium AM sp012926525
s_Unclassified_g_Veillonella A	0	0	0	0	0	0	0	0	0	0	0	1.9013	0	0	3.487	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Veillonellales;f_Veillonellaceae;g_Veillonella A;s_Unclassified_g_Veillonella A
s_Sporosarcina sp017921835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.383	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Sporosarcina;s_Sporosarcina sp017921835
s_Clostridium B ragsdalei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3809	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium B;s_Clostridium B ragsdalei
s_RUG11894 sp902773665	0	0	0	0	0	0	0	0	0	0	0	0	1.3831	3.9933	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_RUG11894;s_RUG11894 sp902773665
s_Pseudomonas E sp900187455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3673	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp900187455
s_Rhodopseudomonas palustris K	0	0	0	0	0	0	0	0	0	0	0	1.2935	0	0	4.0666	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Rhodopseudomonas;s_Rhodopseudomonas palustris K
s_Pseudomonas E sp000282195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3586	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp000282195
s_Campylobacter A sp012978815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.346	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Campylobacter A;s_Campylobacter A sp012978815
s_Acetobacterium bakii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.345	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Eubacteriaceae;g_Acetobacterium;s_Acetobacterium bakii
s_Unclassified_o_AKYH767	0	0	0	0	0	0	0	0	0	0	0	5.3423	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_Unclassified_o_AKYH767;g_Unclassified_o_AKYH767;s_Unclassified_o_AKYH767
s_Unclassified_g_S5-A14a	0	0	0	0	0	0	0	0	0	0	0	1.083	0	0	4.256	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_S5-A14a;s_Unclassified_g_S5-A14a
s_Rhizobium sp004341105	0	0	0	0	0	0	0	0	0	0	0	1.7998	0	0	3.5366	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium sp004341105
s_Pseudomonas E sp900601905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.333	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp900601905
s_Proteiniclasticum sp017368455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3325	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Proteiniclasticum;s_Proteiniclasticum sp017368455
s_Methyloglobulus sp013141505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3238	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylomonadaceae;g_Methyloglobulus;s_Methyloglobulus sp013141505
s_Niabella sp016708305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3237	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Niabella;s_Niabella sp016708305
s_Faecalibacter rhinopitheci	0	0	0	0	0	0	0	0	0	0	0	5.3236	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Faecalibacter;s_Faecalibacter rhinopitheci
s_Gluconacetobacter liquefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3002	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Gluconacetobacter;s_Gluconacetobacter liquefaciens
s_Pseudomonas E sp000282375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3002	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp000282375
s_Ancylobacter rudongensis	0	0	0	0	0	0	0	0	0	0	0	5.2957	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Ancylobacter;s_Ancylobacter rudongensis
s_Rhodoblastus sp903903185	0	0	0	0	0	0	0	0	0	0	0	5.2819	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Rhodoblastus;s_Rhodoblastus sp903903185
s_Atopostipes pullistercoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2665	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Atopostipes;s_Atopostipes pullistercoris
s_UM-FILTER-63-12 sp002789955	5.2572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Bradymonadia;o_UBA4248;f_UBA4248;g_UM-FILTER-63-12;s_UM-FILTER-63-12 sp002789955
s_Lysobacter enzymogenes C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2535	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter;s_Lysobacter enzymogenes C
s_QHVT01 sp003223645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2535	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_Gp7-AA8;f_Gp7-AA8;g_QHVT01;s_QHVT01 sp003223645
s_Phenylobacterium sp018241625	0	0	0	0	0	0	0	0	0	0	0	5.2463	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium;s_Phenylobacterium sp018241625
s_JADKFV01 sp016717325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.243	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767-A;f_OLB10;g_JADKFV01;s_JADKFV01 sp016717325
s_UBA1934 sp002337055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2415	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_UBA1934;s_UBA1934 sp002337055
s_SYFY01 sp005799745	0	0	0	0	0	0	0	0	0	0	0	1.2913	0	0	3.9469	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_HTCC2089;g_SYFY01;s_SYFY01 sp005799745
s_Rhizobium altiplani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2304	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium altiplani
s_UBA3478 sp018623195	0	0	0	0	0	0	0	0	0	0	0	5.2138	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_UBA3478;s_UBA3478 sp018623195
s_Pigmentiphaga kullae	0	0	0	0	0	0	0	0	0	0	0	5.2138	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pigmentiphaga;s_Pigmentiphaga kullae
s_Castellaniella sp004321985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2076	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Castellaniella;s_Castellaniella sp004321985
s_Proteus sp001722135	0	0	0	0	0	0	0	0	0	0	0	0	5.2068	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Proteus;s_Proteus sp001722135
s_Methylohalobius crimeensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.187	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylothermaceae;g_Methylohalobius;s_Methylohalobius crimeensis
s_Miniphocibacter massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1625	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Miniphocibacter;s_Miniphocibacter massiliensis
s_Actinospica sp018139625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1558	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Catenulisporaceae;g_Actinospica;s_Actinospica sp018139625
s_Bordetella hinzii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1558	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Bordetella;s_Bordetella hinzii
s_Rhizorhapis suberifaciens	0	0	0	0	0	0	0	0	0	0	0	5.1344	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Rhizorhapis;s_Rhizorhapis suberifaciens
s_Azohydromonas aeria	0	0	0	0	0	0	0	0	0	0	0	5.1344	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Azohydromonas;s_Azohydromonas aeria
s_Alkaliphilus B halophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1292	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Natronincolaceae;g_Alkaliphilus B;s_Alkaliphilus B halophilus
s_Unclassified_f_Cellulosilyticaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1182	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Unclassified_f_Cellulosilyticaceae;s_Unclassified_f_Cellulosilyticaceae
s_Flavimobilis marinus	0	0	0	0	0	0	0	0	0	0	0	0.8951	0	0	4.2214	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Flavimobilis;s_Flavimobilis marinus
s_Egerieimonas sp900552095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1118	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Egerieimonas;s_Egerieimonas sp900552095
s_Dialister hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1094	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Veillonellales;f_Dialisteraceae;g_Dialister;s_Dialister hominis
