species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_Shewanella hanedai	0	0	0	0	0	0	0	0	14.7581	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Shewanellaceae;g_Shewanella;s_Shewanella hanedai
s_Microbacterium radiodurans	0	0	0	0	0	0	0	0	0	0	0	0.7042	0	0	14.0514	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium radiodurans
s_Kaistella solincola	0	0	0	0	0	0	0	0	0	0	0	14.7532	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Kaistella;s_Kaistella solincola
s_Pseudomonas E syringae P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7489	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E syringae P
s_Thiomonas delicata	0	0	0	0	0	0	0	0	0	0	0	13.9929	0	0	0.754	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Thiomonas;s_Thiomonas delicata
s_Erythrobacter sp019204045	5.0032	0	0	0	0	0	0	0	0	0	0	9.7127	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Erythrobacter;s_Erythrobacter sp019204045
s_Bacillus A cereus U	0	0	0	0	0	0	0	0	0	0	0.7189	0	0	0	13.9648	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae G;g_Bacillus A;s_Bacillus A cereus U
s_Luteimonas C cucumeris	0	0	0	0	0	0	0	0	0	0	0	14.672	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Luteimonas C;s_Luteimonas C cucumeris
s_Nocardioides sp013155375	0	0	0	0	0	0	0	5.5835	0	0	0	9.0563	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides sp013155375
s_Unclassified_g_Frondihabitans	0	0	7.797	0	0	0	0	0	0	0	0	0	2.3314	0	4.4764	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Frondihabitans;s_Unclassified_g_Frondihabitans
s_Sinorhizobium fredii B	0	0	0	0	0	0	0	0	0	0	0	7.2506	0	0	7.3503	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Sinorhizobium;s_Sinorhizobium fredii B
s_PALSA-1005 sp003153335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5965	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Casimicrobiaceae;g_PALSA-1005;s_PALSA-1005 sp003153335
s_Ottowia sp017307865	0	0	0	0	0	0	0	0	0	0	0	14.5927	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Ottowia;s_Ottowia sp017307865
s_Unclassified_g_Afipia	2.1368	0	0	0	0	0	0	0	0	0	0	12.4449	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Afipia;s_Unclassified_g_Afipia
s_UBA3913 sp002391425	2.7373	0	0	0	0	0	0	0	2.5174	1.506	0	0.7592	1.2875	0	5.7331	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_UBA3913;s_UBA3913 sp002391425
s_Rahnella sp019049625	0	0	0	0	0	0	0	0	0	0	14.5294	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Rahnella;s_Rahnella sp019049625
s_Labrys sp001676615	0	0	0	0	0	0	0	0	0	0	0	0.7076	0	0	13.8006	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Labraceae;g_Labrys;s_Labrys sp001676615
s_Sphingobium sp002953135	0	0	0	0	0	0	0	0	0	0	0	14.5017	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium sp002953135
s_NK4A136 sp015057055	0	0	0	0	0	0	0	0	0	0	0	0	5.2506	0	9.2237	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_NK4A136;s_NK4A136 sp015057055
s_OAS926 sp014873545	0	0	0	0	0	0	0	0	0	0	0	5.3304	0	0	9.1319	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_OAS926;s_OAS926 sp014873545
s_Brevundimonas subvibrioides C	0	0	0	0	0	0	0	9.8667	0	0	0	4.5724	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas subvibrioides C
s_Ventosimonas gracilis	12.1114	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3272	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Ventosimonas;s_Ventosimonas gracilis
s_Sphingomonas L sp004796535	0	0	0	0	0	0	0	0	0	0	0	14.4082	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas L;s_Sphingomonas L sp004796535
s_Gallimonas sp910585235	0	0	0	0	0	0	0	0	0	0	0	0	2.903	0	11.5038	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_Gallimonas;s_Gallimonas sp910585235
s_Pseudaminobacter arsenicus	0	0	0	0	0	0	0	0	0	0	0	6.5633	0	0	7.8385	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Pseudaminobacter;s_Pseudaminobacter arsenicus
s_Rhizobium sp001424945	0	0	0	0	0	0	0	0	0	0	0	14.3874	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium sp001424945
s_Alysiella filiformis	4.4239	0	0	0	0	0	0	3.9711	0	0	0.326	1.5336	2.0807	0	2.0401	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Neisseriaceae;g_Alysiella;s_Alysiella filiformis
s_SZAS-103 sp018242445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3742	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_SZAS-103;s_SZAS-103 sp018242445
s_Methylicorpusculum oleiharenae	0	0	0	0	0	0	0	0	0	0	0	1.532	5.1964	0	7.6424	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylomonadaceae;g_Methylicorpusculum;s_Methylicorpusculum oleiharenae
s_Pseudomonas E sp900156465	0	0	0	0	0	0	0	1.9131	0	0	0	0.4433	3.0071	0	8.9679	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp900156465
s_Bradyrhizobium vignae	0	0	0	0	0	0	0	0	0	0	0	14.3276	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Bradyrhizobium;s_Bradyrhizobium vignae
s_Lysobacter antibioticus B	0	0	0	0	0	0	0	0	0	0	0	14.318	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter;s_Lysobacter antibioticus B
s_JADGOR01 sp017882855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3163	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_JADGOR01;s_JADGOR01 sp017882855
s_Kaistella haifensis	0	0	0	0	0	0	0	0	0	0	0	14.3088	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Kaistella;s_Kaistella haifensis
s_Vogesella urethralis	0	0	0	0	0	0	0	0	0	0	0	14.2907	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Chromobacteriaceae;g_Vogesella;s_Vogesella urethralis
s_Bordetella A petrii C	0	0	0	0	0	0	0	0	0	0	0	0	3.3809	0	10.8841	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Bordetella A;s_Bordetella A petrii C
s_Stenotrophobium sp008012115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2554	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nevskiales;f_Nevskiaceae;g_Stenotrophobium;s_Stenotrophobium sp008012115
s_Pseudomonas E sp001945395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2365	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp001945395
s_Unclassified_g_Accumulibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2343	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Accumulibacter;s_Unclassified_g_Accumulibacter
s_Chakrabartia godavariana	3.3363	0	0	0	0	0	0	0	0	0	0	10.6405	0	0	0.2564	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Chakrabartia;s_Chakrabartia godavariana
s_Polymorphobacter sp002423025	0	0	0	0	0	0	0	0	0	0	0	14.2107	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Polymorphobacter;s_Polymorphobacter sp002423025
s_Sphingomonas sp005503355	0	0	0	0	0	0	0	0	0	0	0	14.1661	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp005503355
s_Demequina sp002090175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1622	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Demequinaceae;g_Demequina;s_Demequina sp002090175
s_JAAYFG01 sp012728335	0	0	0	0	0	0	0	0	0	2.6897	0	0	0	0	11.4723	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_JAAYFG01;s_JAAYFG01 sp012728335
s_Mumia xiangluensis	0	0	0	0	0	0	0	0	0	0	0	13.7787	0	0	0.3819	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Mumia;s_Mumia xiangluensis
s_Unclassified_g_Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	8.6261	0	5.5263	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Anaerococcus;s_Unclassified_g_Anaerococcus
s_Tsukamurella paurometabola	14.1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Tsukamurella;s_Tsukamurella paurometabola
s_Aeromicrobium sp013283745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.128	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Aeromicrobium;s_Aeromicrobium sp013283745
s_Agrobacterium tumefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1271	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Agrobacterium;s_Agrobacterium tumefaciens
s_Xylanimonas puerhi	0	0	0	0	0	0	0	0	0	0	0	1.7522	11.8863	0	0.4856	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Xylanimonas;s_Xylanimonas puerhi
s_B13-G4 sp013792055	0	0	0	0	0	0	0	0	0	0	0	14.1137	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_ETH-SRB1;g_B13-G4;s_B13-G4 sp013792055
s_Alkalibaculum bacchi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.096	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Alkalibacteraceae;g_Alkalibaculum;s_Alkalibaculum bacchi
s_Acetobacter indonesiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0897	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Acetobacter;s_Acetobacter indonesiensis
s_Cloacibacterium caeni A	0	0	0	0	0	0	0	0	0	0	0	14.0648	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Cloacibacterium;s_Cloacibacterium caeni A
s_Trichococcus patagoniensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0637	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Trichococcus;s_Trichococcus patagoniensis
s_Anaerococcus vaginimassiliensis	0	0	0	0	0	0	0	0	0	0	0	0	12.5275	0	1.5354	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Anaerococcus;s_Anaerococcus vaginimassiliensis
s_Nocardioides silvaticus	0	0	0	0	4.0917	0	5.5299	0	0	0	0	0	0	4.4389	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides silvaticus
s_Novosphingobium sp002916655	0	0	0	0	0	0	0	0	0	0	0	13.3673	0	0	0.6537	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Novosphingobium;s_Novosphingobium sp002916655
s_Dermabacter massiliensis A	0	8.1304	0	0	0	0	0	0	2.3556	0	0	1.0656	0	0	2.4609	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Dermabacter;s_Dermabacter massiliensis A
s_Pseudorhizobium pelagicum	0	0	0	0	0	0	0	0	0	0	0	9.5311	0	0	4.4803	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Pseudorhizobium;s_Pseudorhizobium pelagicum
s_Lysobacter B sp018242425	5.8568	0	0	0	0	0	0	0	0	0	0	8.1214	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter B;s_Lysobacter B sp018242425
s_Palsa-881 sp003161535	0	0	0	0	0	0	0	0	0	0	0	13.9768	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Palsa-881;s_Palsa-881 sp003161535
s_Aerococcus urinae C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9681	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Aerococcus;s_Aerococcus urinae C
s_Variovorax sp003096925	0	0	0	0	0	0	0	0	0	0	0	13.9501	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Variovorax;s_Variovorax sp003096925
s_Nocardia carnea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.948	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Nocardia;s_Nocardia carnea
s_Aeromicrobium sp001423335	0	0	0	0	0	0	0	0	0	0	0	12.2491	0	0	1.6973	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Aeromicrobium;s_Aeromicrobium sp001423335
s_Psychrobacter urativorans B	0	0	0	0	0	0	0	7.1402	0	0	0	4.9634	0	0	1.8341	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Psychrobacter;s_Psychrobacter urativorans B
s_Caulobacter sp000712075	0	0	0	0	0	0	0	0	0	0	0	13.9321	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter;s_Caulobacter sp000712075
s_Allosphingosinicella sp004151485	0	0	0	0	0	0	0	0	0	0	0	13.9079	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Allosphingosinicella;s_Allosphingosinicella sp004151485
s_Sphingopyxis sp004795895	0	0	0	0	0	0	0	0	0	0	0	13.9079	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp004795895
s_Bradyrhizobium sp000938305	0	0	0	0	0	0	0	0	0	0	0	13.9079	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Bradyrhizobium;s_Bradyrhizobium sp000938305
s_Unclassified_g_UBA2227	0	0	0	0	0	0	0	0	0	8.2418	0	0	0	0	5.6616	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_UBA2227;s_Unclassified_g_UBA2227
s_Paraburkholderia sp012275575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8915	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paraburkholderia;s_Paraburkholderia sp012275575
s_Flavobacterium sp002352205	0	0	0	0	0	0	0	0	0	0	0	12.4118	0	0	1.4742	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium sp002352205
s_RGIG665 sp017998495	0	0	0	0	0	0	0	0	0	0	0	13.592	0	0	0.2898	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Neiellaceae;g_RGIG665;s_RGIG665 sp017998495
s_UMGS1783 sp905209135	0	0	0	0	0	0	0	7.8396	0	0	0	0	0	0	6.0411	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_UMGS1783;g_UMGS1783;s_UMGS1783 sp905209135
s_Scandinavium sp902706205	0	0	0	0	0	0	0	0	0	0	6.7253	0	7.1543	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Scandinavium;s_Scandinavium sp902706205
s_Tamlana B sedimentorum	0	0	0	0	0	0	0	0	0	0	0	13.8769	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Tamlana B;s_Tamlana B sedimentorum
s_Caulobacter sp014207215	0	0	0	0	0	0	0	0	0	0	0	13.8538	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter;s_Caulobacter sp014207215
s_Pseudomonas E bohemica	2.3952	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4582	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E bohemica
s_Providencia rettgeri	0	0	0	0	0	0	0	0	0	0	4.5264	0	0	0	9.3242	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Providencia;s_Providencia rettgeri
s_Sphingopyxis sp016463645	0	0	0	0	0	0	0	0	0	0	0	13.8358	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp016463645
s_Rhizobium rhizogenes	0	0	0	0	0	0	0	0	0	0	0	8.2214	0	0	5.5418	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium rhizogenes
s_Stackebrandtia endophytica	0	0	0	0	0	0	0	0	0	0	0	10.2996	0	0	3.4553	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Stackebrandtia;s_Stackebrandtia endophytica
s_Chrysiogenes arsenatis	0	0	0	0	0	0	10.7196	0	0	0	0	0	0	0	3.0347	d_Bacteria;p_Chrysiogenota;c_Chrysiogenetes;o_Chrysiogenales;f_Chrysiogenaceae;g_Chrysiogenes;s_Chrysiogenes arsenatis
s_Pelagibacterium sp003390885	0	0	0	0	0	0	0	0	0	0	0	13.4186	0	0	0.3099	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Pelagibacterium;s_Pelagibacterium sp003390885
s_Helicobacter A trogontum	0	0	0	0	0	0	0	0	0	0	0	13.0784	0	0	0.6396	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter A;s_Helicobacter A trogontum
s_Paucibacter A sp005503085	0	0	0	0	0	0	0	0	0	0	0	13.4052	0	0	0.2972	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paucibacter A;s_Paucibacter A sp005503085
s_Stenotrophomonas sp003086795	0	0	0	0	0	0	0	0	0	0	0	7.0324	0	0	6.667	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas sp003086795
s_Paracoccus sp002732665	0	0	0	0	0	0	0	0	0	0	0	9.4896	0	0	4.2073	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus sp002732665
s_Aeromicrobium erythreum	0	0	0	0	0	0	0	0	0	0	0	12.1844	0	0	1.5106	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Aeromicrobium;s_Aeromicrobium erythreum
s_Cellulosilyticum sp002735925	4.769	0	0	0	0	0	0	0	0	0	0	0	0	0	8.921	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Cellulosilyticum;s_Cellulosilyticum sp002735925
s_Parasphingopyxis sp014380205	0	0	0	0	0	0	0	0	0	0	0	13.6748	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Parasphingopyxis;s_Parasphingopyxis sp014380205
s_Alteraurantiacibacter marinus	3.4773	0	0	0	0	0	0	0	0	0	0	3.3753	0	0	6.8151	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Alteraurantiacibacter;s_Alteraurantiacibacter marinus
s_JACCQS01 sp013812385	7.3952	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2523	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae;g_JACCQS01;s_JACCQS01 sp013812385
s_Unclassified_g_Arthrobacter K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6438	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter K;s_Unclassified_g_Arthrobacter K
s_Streptomyces morookaense	0	0	0	0	0	0	0	0	0	0	9.8689	3.7691	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces morookaense
s_Microbacterium keratanolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6296	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium keratanolyticum
s_Rhodosalinus sp003298775	0	0	0	0	0	0	0	5.6994	0	0	0	7.9238	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Rhodosalinus;s_Rhodosalinus sp003298775
s_Sporosarcina sp000829195	13.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Sporosarcina;s_Sporosarcina sp000829195
s_Rheinheimera aquimaris	0	0	0	0	0	0	0	2.1437	0	0	0	5.4638	3.3696	0	2.6155	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Rheinheimera;s_Rheinheimera aquimaris
s_JAEUMY01 sp016791265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5837	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Usitatibacteraceae;g_JAEUMY01;s_JAEUMY01 sp016791265
s_Breoghania corrubedonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5768	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Stappiaceae;g_Breoghania;s_Breoghania corrubedonensis
s_Nocardioides sp009701885	0	0	0	0	0	0	0	0	0	0	0	12.9627	0	0	0.5987	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides sp009701885
s_Rhodococcus coprophilus	4.4412	0	0	0	0	0	0	0	0	0	0	0.2053	1.3926	0	7.5096	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus coprophilus
s_Aquidulcibacter bacilliformis	0	0	0	0	0	0	0	0	0	0	0	12.6021	0	0	0.9191	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_TH1-2;g_Aquidulcibacter;s_Aquidulcibacter bacilliformis
s_Providencia huaxiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5167	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Providencia;s_Providencia huaxiensis
s_Pseudoxanthomonas sp017302035	0	0	0	0	0	0	0	0	0	0	0	13.1112	0	0	0.4037	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Pseudoxanthomonas;s_Pseudoxanthomonas sp017302035
s_Asanoa ferruginea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4776	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Asanoa;s_Asanoa ferruginea
