genus	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
g_JAGNHB01	0	0	1	3	1	6	1	0	1	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_UBA6911;o_JAAYUB01;f_JAAYUB01;g_JAGNHB01
g_Unclassified_f_Haliangiaceae	0	1	4	1	4	0	2	0	0	0	1	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Haliangiales;f_Haliangiaceae;g_Unclassified_f_Haliangiaceae
g_SHWC01	1	0	2	0	5	1	3	0	0	0	1	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA828;f_UBA828;g_SHWC01
g_Fen-183	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_UBA5066;f_UBA5066;g_Fen-183
g_JAGNDO01	0	0	0	1	1	9	0	0	0	0	0	0	0	2	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Caldilineales;f_Caldilineaceae;g_JAGNDO01
g_Franconibacter	0	0	0	0	0	0	0	0	0	0	5	2	0	0	6	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Franconibacter
g_Rhodovarius	1	0	0	0	0	0	0	1	0	0	0	11	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Rhodovarius
g_CAIYRG01	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Micropepsales;f_Micropepsaceae;g_CAIYRG01
g_UBA12451	0	0	1	2	0	1	0	0	0	0	0	0	0	9	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_UBA10015;f_Kpj58rc;g_UBA12451
g_B1SED10-74M	0	0	0	0	1	0	3	0	0	0	0	0	0	9	0	d_Bacteria;p_Firmicutes D;c_Dethiobacteria;o_DTU022;f_DTU022;g_B1SED10-74M
g_MGBC108787	0	0	1	5	0	2	0	0	0	0	0	0	0	5	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_RF39;f_UBA660;g_MGBC108787
g_CAIRNR01	5	0	0	0	0	0	0	0	3	5	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_WWE3;o_UBA101185;f_UBA10185;g_CAIRNR01
g_Unclassified_o_Euzebyales	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Euzebyales;f_Unclassified_o_Euzebyales;g_Unclassified_o_Euzebyales
g_CAIMTB01	0	1	1	0	3	1	0	0	0	1	0	0	0	6	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_CAIMTB01;g_CAIMTB01
g_GCA-2402195	0	0	0	0	7	0	1	1	2	1	0	0	0	1	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Rickettsiaceae;g_GCA-2402195
g_Tumebacillus A	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Tumebacillales;f_Tumebacillaceae;g_Tumebacillus A
g_Limimorpha	0	0	0	1	0	8	2	0	0	0	0	0	0	2	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_F082;g_Limimorpha
g_JADJWL01	0	7	1	0	4	0	0	0	1	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Bryobacterales;f_Bryobacteraceae;g_JADJWL01
g_RDXV01	0	0	0	1	0	9	0	0	0	0	0	0	0	3	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Nostocaceae;g_RDXV01
g_Lichenihabitans	3	3	0	0	2	0	1	0	0	3	1	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Lichenihabitans
g_Macrococcus B	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Macrococcus B
g_VHCZ01	0	2	2	0	1	0	1	0	1	0	0	3	0	2	1	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_SIBE01;g_VHCZ01
g_CG1-02-41-21	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_BM507;f_UBA12465;g_CG1-02-41-21
g_Granulicella A	0	0	0	1	0	7	1	0	1	0	0	0	0	3	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Acidobacteriales;f_Acidobacteriaceae;g_Granulicella A
g_Litoribacter	0	0	0	0	3	0	4	0	4	0	0	0	0	2	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Cyclobacteriaceae;g_Litoribacter
g_Unclassified_f_TMED113	0	0	0	9	1	1	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_TMED113;g_Unclassified_f_TMED113
g_Unclassified_f_Bdellovibrionaceae	0	0	0	0	4	1	0	0	7	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia;o_Bdellovibrionales;f_Bdellovibrionaceae;g_Unclassified_f_Bdellovibrionaceae
g_Arenicella	0	0	3	3	1	2	0	0	2	0	0	0	0	1	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Arenicellales;f_Arenicellaceae;g_Arenicella
g_Pseudoscardovia	3	0	0	0	0	0	0	0	2	0	0	0	0	0	7	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Bifidobacteriaceae;g_Pseudoscardovia
g_Litchfieldia	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae L;g_Litchfieldia
g_UWMA-0277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_BACL11;g_UWMA-0277
g_VFKP01	2	2	1	0	1	0	6	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA1113;f_UBA1113;g_VFKP01
g_Unclassified_o_UBA1369	0	0	0	0	0	0	0	0	0	0	0	1	3	0	8	d_Bacteria;p_Patescibacteria;c_Gracilibacteria;o_UBA1369;f_Unclassified_o_UBA1369;g_Unclassified_o_UBA1369
g_Aestuariispira	0	0	0	8	0	0	3	0	1	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA8366;f_GCA-2696645;g_Aestuariispira
g_JACDAU01	0	0	3	0	1	2	0	0	6	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Thermobaculales;f_Thermobaculaceae;g_JACDAU01
g_UBA12158	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Microgenomatia;o_UBA12405;f_UBA12405;g_UBA12158
g_Oleiliquidispirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Magnetospirillaceae;g_Oleiliquidispirillum
g_Stigmatella	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Myxococcaceae;g_Stigmatella
g_Ventosimonas	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Ventosimonas
g_WHSL01	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_WHSL01
g_WHSQ01	0	0	0	0	0	0	1	0	1	0	0	0	0	0	10	d_Bacteria;p_Actinobacteriota;c_UBA4738;o_CADDZG01;f_WHSQ01;g_WHSQ01
g_JAAYJS01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Eubacteriaceae;g_JAAYJS01
g_Unclassified_f_PALSA-610	8	0	0	0	0	0	0	0	0	2	0	2	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_IMCC26256;f_PALSA-610;g_Unclassified_f_PALSA-610
g_Unclassified_f_CSP1-6	0	0	1	0	0	0	1	0	3	7	0	0	0	0	0	d_Bacteria;p_Methylomirabilota;c_Methylomirabilia;o_Rokubacteriales;f_CSP1-6;g_Unclassified_f_CSP1-6
g_WHTX01	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_CAIXPF01;g_WHTX01
g_Unclassified_f_Pyrinomonadaceae	1	3	1	0	2	0	1	0	1	0	0	1	0	1	1	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_Pyrinomonadales;f_Pyrinomonadaceae;g_Unclassified_f_Pyrinomonadaceae
g_Idiomarina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Idiomarina
g_MGBC136627	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_MGBC136627
g_Dysgonomonas	0	0	9	0	0	2	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Dysgonomonadaceae;g_Dysgonomonas
g_RUG14199	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_CAG-272;g_RUG14199
g_JAFGMF01	0	0	3	1	0	3	1	0	0	0	0	0	0	1	3	d_Bacteria;p_Cloacimonadota;c_Cloacimonadia;o_Cloacimonadales;f_TCS61;g_JAFGMF01
g_Actinopolyspora	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Actinopolyspora
g_JAHIVK01	0	0	1	10	0	0	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Microgenomatia;o_UBA1400;f_PJMF01;g_JAHIVK01
g_Bin94	2	0	4	0	0	0	0	0	6	0	0	0	0	0	0	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_UBA6960;g_Bin94
g_JABHXA01	0	0	0	0	8	0	1	0	0	0	0	3	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_SCGC-AAA003-L08;f_JACNLC01;g_JABHXA01
g_UBA1368	1	0	2	0	4	0	2	1	0	0	0	0	0	1	1	d_Bacteria;p_Firmicutes B;c_Syntrophomonadia;o_Syntrophomonadales;f_Syntrophomonadaceae;g_UBA1368
g_Rubrivirga	0	0	0	0	2	9	0	0	0	0	0	0	1	0	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Rubricoccaceae;g_Rubrivirga
g_Pelethomonas	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Pelethomonas
g_Dyadobacter	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Spirosomaceae;g_Dyadobacter
g_Chachezhania	0	0	0	0	0	0	0	0	0	0	0	7	0	0	5	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Chachezhania
g_UBA8309	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Puniceispirillales;f_Puniceispirillaceae;g_UBA8309
g_Parvibium	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Parvibium
g_Rugosibacter	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Rugosibacter
g_Spirochaeta A	0	0	0	1	0	1	0	0	0	0	0	0	0	10	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Spirochaetales A;f_Spirochaetaceae A;g_Spirochaeta A
g_Unclassified_f_Phormidesmiaceae	1	0	0	0	0	0	2	0	0	0	0	0	0	9	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Phormidesmiales;f_Phormidesmiaceae;g_Unclassified_f_Phormidesmiaceae
g_Fodinibius	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Balneolales;f_Balneolaceae;g_Fodinibius
g_RBG-16-49-21	0	0	5	0	1	4	0	0	1	0	0	0	0	1	0	d_Bacteria;p_Spirochaetota;c_UBA4802;o_UBA4802;f_UBA5550;g_RBG-16-49-21
g_42-11	2	3	1	0	0	0	2	0	2	1	0	1	0	0	0	d_Bacteria;p_Synergistota;c_GBS-1;o_GBS-1;f_GBS-1;g_42-11
g_JAGOSM01	0	0	1	0	3	0	3	0	0	0	0	4	0	0	1	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_JAGOSM01;g_JAGOSM01
g_VGWB01	0	0	2	0	3	0	5	1	0	0	0	0	0	0	1	d_Bacteria;p_Bacteroidota;c_UBA10030;o_UBA10030;f_UBA10030;g_VGWB01
g_Profundibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Profundibacterium
g_B10-G4	0	0	3	0	2	0	4	0	0	0	0	0	0	0	3	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_SG8-38;g_B10-G4
g_GCA-2748055	0	0	1	1	0	4	0	0	3	0	0	0	0	3	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_GCA-2748055;g_GCA-2748055
g_Unclassified_c_Elusimicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_Unclassified_c_Elusimicrobia;f_Unclassified_c_Elusimicrobia;g_Unclassified_c_Elusimicrobia
g_Methylohalobius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylothermaceae;g_Methylohalobius
g_SpSt-583	1	1	1	0	1	0	6	0	0	0	0	0	0	1	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA6663;g_SpSt-583
g_RGIG1681	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_UBA1242;g_RGIG1681
g_Ruthenibacterium	3	0	1	0	5	0	1	0	0	0	0	1	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Ruthenibacterium
g_WYBA01	0	0	0	4	0	4	3	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Haliangiales;f_Haliangiaceae;g_WYBA01
g_CAIYUN01	0	0	0	0	0	1	0	0	9	0	0	0	0	1	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Opitutaceae;g_CAIYUN01
g_TMED211	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_TMED127;f_TMED127;g_TMED211
g_65-79	2	0	0	0	0	0	1	0	7	1	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_65-79
g_Unclassified_f_Anaerotignaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Anaerotignaceae;g_Unclassified_f_Anaerotignaceae
g_DTU089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_DTU089
g_Rifleibacterium	5	4	0	0	0	0	0	0	2	0	0	0	0	0	0	d_Bacteria;p_Riflebacteria;c_Ozemobacteria;o_Ozemobacterales;f_Ozemobacteraceae;g_Rifleibacterium
g_Manganitrophus	2	1	0	0	0	0	0	0	2	5	0	1	0	0	0	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_SBBL01;f_SCUR01;g_Manganitrophus
g_UBA5436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_DTU023;g_UBA5436
g_W5053	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_W5053
g_JADKFV01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767-A;f_OLB10;g_JADKFV01
g_SHVP01	3	3	1	0	0	0	1	1	1	1	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SHVP01;f_SHVP01;g_SHVP01
g_Blautia	0	0	2	4	0	0	0	0	0	0	0	1	0	0	4	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Blautia
g_DTOW01	0	0	3	1	2	0	1	0	0	0	0	0	0	4	0	d_Bacteria;p_Spirochaetota;c_Brevinematia;o_DTOW01;f_DTOW01;g_DTOW01
g_Unclassified_o_Babeliales	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_Unclassified_o_Babeliales;g_Unclassified_o_Babeliales
g_Unclassified_f_GCA-2729495	1	0	8	0	0	0	1	0	1	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_GCA-2729495;f_GCA-2729495;g_Unclassified_f_GCA-2729495
g_Tous-C4FEB	0	0	0	8	0	0	2	0	0	0	0	0	0	1	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Opitutaceae;g_Tous-C4FEB
g_JAAYDE01	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_JAAYDE01;g_JAAYDE01
g_SXOO01	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_GCA-2863065;f_GCA-2863065;g_SXOO01
g_BM516	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_SZUA-365;o_SZUA-365;f_SZUA-365;g_BM516
g_UBA1762	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_UBA1762
g_JAAFJT01	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Saprospiraceae;g_JAAFJT01
g_Simiduia	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Cellvibrionaceae;g_Simiduia
g_Brochothrix	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Listeriaceae;g_Brochothrix
g_JADJPE01	0	0	0	0	5	0	2	1	0	0	0	1	0	1	1	d_Bacteria;p_Myxococcota;c_WYAZ01;o_WYAZ01;f_WYAZ01;g_JADJPE01
g_Unclassified_c_Desulfobacteria	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Unclassified_c_Desulfobacteria;f_Unclassified_c_Desulfobacteria;g_Unclassified_c_Desulfobacteria
g_Egerieousia	0	0	2	0	6	0	2	0	0	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA932;g_Egerieousia
g_RXIW01	0	0	0	1	0	8	0	0	0	0	0	0	0	2	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Competibacterales;f_Competibacteraceae;g_RXIW01
g_Actinomadura D	4	1	1	0	3	0	1	0	0	0	0	0	0	1	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Actinomadura D
g_Phormidesmis	2	0	0	0	8	0	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Phormidesmiales;f_Phormidesmiaceae;g_Phormidesmis
g_SR-FBR-E99	2	0	0	0	3	0	3	1	0	0	0	1	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_VadinHA17;g_SR-FBR-E99
g_Gibbsiella	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Gibbsiella
g_Caviibacterium	0	0	1	0	0	0	0	0	0	0	8	2	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Caviibacterium
g_Mangrovibacter	0	0	0	0	0	0	0	0	0	0	6	1	4	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Mangrovibacter
g_Erwinia A	0	0	0	0	0	0	0	0	0	0	7	0	2	0	2	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Erwinia A
g_21-64-14	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_21-64-14;f_21-64-14;g_21-64-14
g_FEB-7	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Usitatibacteraceae;g_FEB-7
g_JAADJD01	0	0	3	0	1	4	0	0	0	0	0	0	0	3	0	d_Bacteria;p_Calditrichota;c_Calditrichia;o_RBG-13-44-9;f_J042;g_JAADJD01
g_67-14	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_70-9;g_67-14
g_UBA10428	0	0	0	6	0	0	1	0	0	0	0	0	0	4	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA10428;g_UBA10428
g_Pseudozobellia	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Pseudozobellia
g_Thioalkalivibrio A	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Ectothiorhodospirales;f_Ectothiorhodospiraceae;g_Thioalkalivibrio A
g_Unclassified_o_Desulfobulbales	0	0	0	0	0	1	2	0	0	0	0	0	0	8	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Unclassified_o_Desulfobulbales;g_Unclassified_o_Desulfobulbales
g_JACOUO01	0	0	3	0	0	0	0	0	1	0	0	1	0	6	0	d_Bacteria;p_Desulfobacterota;c_GWC2-55-46;o_GWC2-55-46;f_GWC2-55-46;g_JACOUO01
g_Lentibacillus	0	0	0	0	3	0	0	0	1	5	0	1	1	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Amphibacillaceae;g_Lentibacillus
g_Psychromicrobium	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Psychromicrobium
g_WS-3	0	0	0	0	2	0	0	0	0	8	0	0	0	0	1	d_Bacteria;p_Eisenbacteria;c_RBG-16-71-46;o_RBG-16-71-46;f_RBG-16-71-46;g_WS-3
g_JABDJQ01	1	0	1	0	0	0	1	0	0	8	0	0	0	0	0	d_Bacteria;p_JABDJQ01;c_JABDJQ01;o_JABDJQ01;f_JABDJQ01;g_JABDJQ01
g_JAAYFE01	0	2	0	0	0	0	0	0	0	8	0	0	1	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tepidimicrobiaceae;g_JAAYFE01
g_Thiohalomonas	0	4	0	0	2	0	2	0	0	0	0	3	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiohalomonadales;f_Thiohalomonadaceae;g_Thiohalomonas
g_Bog-532	0	0	2	0	5	0	4	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Bog-532
g_Desulfohalovibrio	0	0	7	0	0	3	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfohalovibrio
g_RGIG4076	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_RGIG4076
g_Longibacter	0	0	0	0	1	4	0	0	0	0	0	0	0	6	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Salinibacteraceae;g_Longibacter
g_UBA7937	1	0	0	1	0	3	4	0	0	0	0	0	0	2	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UBA7937;f_UBA7937;g_UBA7937
g_JAFGHR01	0	0	1	0	0	4	4	0	0	0	0	0	0	2	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_Aggregatilineaceae;g_JAFGHR01
g_Unclassified_f_Fen-1088	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Palsa-1104 A;f_Fen-1088;g_Unclassified_f_Fen-1088
g_Skermanella	0	0	3	0	3	0	4	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Azospirillales;f_Azospirillaceae;g_Skermanella
g_SYFT01	0	1	1	0	3	0	4	1	0	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_SCN-69-37;g_SYFT01
g_Leptolinea	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Leptolinea
