KEGG_KO	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	description
K16964	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1606	0.0000	0.0000	11.9735	ddhA; dimethylsulfide dehydrogenase subunit alpha [EC:1.8.2.4]
K16965	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.3230	0.0000	13.7184	ddhB; dimethylsulfide dehydrogenase subunit beta
K16966	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.6607	ddhC; dimethylsulfide dehydrogenase subunit gamma
K17060	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.6179	aauS; two-component system, sensor histidine kinase AauS [EC:2.7.13.3]
K17061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3321	9.0123	0.0000	7.8238	aauR; two-component system, response regulator AauR
K17062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	46.0651	bgtB; arginine/lysine/histidine/glutamine transport system substrate-binding and permease protein
K17073	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.3638	lysX1; putative lysine transport system substrate-binding protein
K17074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.3638	lysX2; putative lysine transport system permease protein
K17076	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.1301	K17076, lysY; putative lysine transport system ATP-binding protein [EC:3.6.3.-]
K17103	58.7711	0.0000	6.6868	7.3076	418.8189	0.0000	0.0000	107.1081	0.0000	0.0000	1.3324	552.4406	40.6070	136.1822	177.6539	CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]
K17108	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.5066	0.0000	0.0000	0.0000	0.0000	0.0000	GBA2; non-lysosomal glucosylceramidase [EC:3.2.1.45]
K17195	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.6286	8.3268	0.0000	0.0000	6.8354	1.9294	0.0000	0.0000	0.0000	alsE; D-allulose-6-phosphate 3-epimerase [EC:5.1.3.-]
K17202	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4797	2.3409	6.3162	0.0000	46.9338	K17202, eryG; erythritol transport system substrate-binding protein
K17203	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2413	5.7409	0.0000	55.3145	K17203, eryF; erythritol transport system permease protein
K17204	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.3097	0.0000	4.6170	0.0000	0.0000	41.3524	eryE; erythritol transport system ATP-binding protein
K17205	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.7768	xltC; putative xylitol transport system substrate-binding protein
K17206	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4555	0.0000	0.0000	9.4180	xltB; putative xylitol transport system permease protein
K17207	2.1715	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9034	0.0000	0.0000	14.4031	xltA; putative xylitol transport system ATP-binding protein
K17208	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0118	0.4760	0.0000	0.0000	5.9136	K17208, ibpA; inositol transport system substrate-binding protein
K17209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8839	0.0000	0.0000	4.0419	iatP; inositol transport system permease protein
K17210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.1816	0.0000	0.0000	0.0000	0.6662	1.8805	0.0000	0.0000	0.0000	iatA; inositol transport system ATP-binding protein
K17213	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2635	2.9804	0.0000	15.0825	K17213; inositol transport system substrate-binding protein
K17214	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0573	0.0000	0.0000	6.8026	K17214; inositol transport system permease protein
K17215	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.1563	0.0000	0.0000	5.3968	3.4724	0.0000	0.0000	10.5961	K17215; inositol transport system ATP-binding protein
K17218	91.0671	126.0983	87.0438	19.0251	75.8242	0.0000	189.2942	7.7919	1.7674	15.7597	0.4797	173.2253	12.8377	0.0000	177.5697	sqr; sulfide:quinone oxidoreductase [EC:1.8.5.4]
K17222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	37.2703	0.0000	0.0000	0.0000	soxA; sulfur-oxidizing protein SoxA
K17223	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	57.9936	0.0000	0.0000	0.0000	soxX; sulfur-oxidizing protein SoxX
K17224	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	57.0118	0.0000	0.0000	0.0000	soxB; sulfur-oxidizing protein SoxB
K17225	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	92.6249	2.1799	0.0000	6.4684	soxC; sulfane dehydrogenase subunit SoxC
K17226	4.0576	0.0000	0.0000	0.0000	5.7274	0.0000	0.0000	0.0000	0.0000	35.8028	0.6003	90.9169	0.0000	0.0000	10.3812	soxY; sulfur-oxidizing protein SoxY
K17227	29.6287	0.0000	0.0000	0.0000	13.7179	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	49.2250	64.7678	0.0000	10.2373	soxZ; sulfur-oxidizing protein SoxZ
K17241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0911	aguE; alpha-1,4-digalacturonate transport system substrate-binding protein
K17243	15.9877	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.7838	0.0000	0.0000	1.7672	1.1085	0.0000	0.0000	0.1536	aguG; alpha-1,4-digalacturonate transport system permease protein
K17256	0.0000	0.0000	65.2604	54.2028	9.3344	76.2244	47.3072	0.0000	0.0000	0.0000	0.0000	0.2301	0.0000	73.4158	0.0000	-
K17285	36.7591	0.0000	0.0000	0.0000	47.2584	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.5043	17.9681	25.6339	0.7063	SELENBP1; selenium-binding protein 1
K17315	12.3541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0581	39.9558	1.7779	12.2455	25.8864	0.0000	182.2274	gtsA, glcE; glucose/mannose transport system substrate-binding protein
K17316	7.1165	10.9660	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.8015	0.0000	10.3222	19.4992	0.0000	118.8448	gtsB, glcF; glucose/mannose transport system permease protein
K17317	6.9437	10.9307	0.0000	0.0000	10.2456	0.0000	0.0000	0.0000	6.6779	30.7529	0.5369	13.9180	30.1679	0.0000	111.7360	gtsC, glcG; glucose/mannose transport system permease protein
K17318	26.8935	0.0000	30.5360	0.0000	5.8575	0.0000	42.0025	1192.0069	0.0000	0.0000	251.9255	13.5382	497.9085	54.4381	67.4966	K17318, lplA; putative aldouronate transport system substrate-binding protein
K17319	44.0597	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	407.4131	0.0000	7.6030	185.5212	8.1096	215.5669	24.2305	62.2430	lplB; putative aldouronate transport system permease protein
K17320	41.1711	0.0000	10.6961	6.2625	0.0000	0.0000	31.9010	729.1200	0.0000	3.8262	149.4307	13.2009	325.3222	5.5574	52.9163	lplC; putative aldouronate transport system permease protein
K17321	16.8430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	49.8187	1.7543	0.0000	5.0912	glpV; glycerol transport system substrate-binding protein
K17322	11.1185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	112.5191	0.0000	0.0000	11.6359	K17322, glpP; glycerol transport system permease protein
K17323	50.7006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.6350	0.0000	0.0000	108.4082	0.0000	0.0000	10.4012	glpQ; glycerol transport system permease protein
K17324	2.9912	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.7355	6.5461	0.0000	124.3787	2.7903	0.0000	9.5381	glpS; glycerol transport system ATP-binding protein
K17325	23.8046	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.3403	0.0000	0.0000	0.0000	113.1828	0.0000	0.0000	6.1046	K17325, glpT; glycerol transport system ATP-binding protein
K17329	44.6723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4936	0.0000	0.0000	0.3678	10.9482	2.3422	0.0000	142.8637	dasA; N,N'-diacetylchitobiose transport system substrate-binding protein
K17330	3.2750	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.7196	0.0000	0.0000	82.1417	dasB; N,N'-diacetylchitobiose transport system permease protein
K17331	55.6604	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0609	0.0000	0.0000	1.1235	9.1137	0.0000	0.0000	119.9443	dasC; N,N'-diacetylchitobiose transport system permease protein
K17333	0.0000	0.0000	46.8905	170.8134	0.0000	132.5040	18.8838	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	45.4744	0.0000	-
K17360	79.0525	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.9233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K17463	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.1702	0.0000	0.0000	15.2790	0.0000	44.6977	0.0000	0.0000	dgaF; 2-dehydro-3-deoxy-phosphogluconate aldolase [EC:4.1.2.14]
K17464	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	51.3035	13.7353	50.3281	0.0000	0.8706	PTS-Dga-EIIA, dgaA; PTS system, D-glucosaminate-specific IIA component [EC:2.7.1.203]
K17465	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.6292	3.6705	105.8249	0.0000	0.0000	PTS-Dga-EIIB, dgaB; PTS system, D-glucosaminate-specific IIB component [EC:2.7.1.203]
K17466	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.7240	0.0000	4.7340	74.0992	6.5457	92.8722	0.0000	2.3054	PTS-Dga-EIIC, dgaC; PTS system, D-glucosaminate-specific IIC component
K17467	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.3707	0.5211	31.8175	0.0000	0.0000	PTS-Dga-EIID, dgaD; PTS system, D-glucosaminate-specific IID component
K17468	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.4639	0.0000	0.0000	14.5017	0.8026	35.3910	0.0000	0.0000	dgaE; D-glucosaminate-6-phosphate ammonia-lyase [EC:4.3.1.29]
K17489	53.6049	52.5551	0.0000	0.0000	2.8894	0.0000	0.0000	13.6165	5.6092	156.7783	0.0000	10.8425	9.6792	0.0000	70.6594	E2.1.3.1-12S; methylmalonyl-CoA carboxyltransferase 12S subunit [EC:2.1.3.1]
K17490	115.9456	27.4594	0.0000	0.0000	0.0000	0.0000	0.0000	26.7960	32.8872	167.2346	0.0000	0.0000	50.3892	0.0000	45.4648	E2.1.3.1-1.3S; methylmalonyl-CoA carboxyltransferase 1.3S subunit [EC:2.1.3.1]
K17686	366.2906	288.1765	237.5654	87.0350	722.5942	140.3801	562.6426	327.1176	138.1857	739.2913	241.9278	440.9332	185.7115	288.1648	286.8116	copA, ATP7; Cu+-exporting ATPase [EC:3.6.3.54]
K17716	2.9828	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.6412	0.0000	0.0000	75.8766	25.4148	8.7511	0.0000	50.7888	capD; UDP-glucose 4-epimerase [EC:5.1.3.2]
K17722	7.1324	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	52.9860	7.1526	18.3261	289.6150	103.8834	90.3431	3.8431	167.2019	preT; dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]
K17723	22.3520	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5552	0.0000	0.0000	268.8702	81.8148	112.3079	0.0000	135.2119	preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
K17724	8.0845	10.3636	22.9884	0.0000	51.3766	0.0000	13.8869	0.0000	0.0000	3.5927	0.0000	0.0000	0.0000	6.1663	0.0000	IRG1; aconitate decarboxylase [EC:4.1.1.6]
K17751	566.9471	2153.5989	6145.1344	6067.2841	1800.5863	6347.3670	4437.3988	28.3039	1895.8948	535.4620	7.4098	1.2127	55.8244	5344.1993	3.0122	MYH6_7; myosin heavy chain 6/7
K17828	108.2412	0.0000	16.1921	0.0000	14.4750	0.0000	33.6143	504.4950	0.0000	33.6489	269.8752	10.9325	358.5320	31.2889	67.1517	pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]
K17835	54.2537	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7088	0.0000	3.1420	0.8417	0.0000	0.0000	0.0000	0.1097	griH; 3-amino-4-hydroxybenzoic acid synthase [EC:4.1.99.20]
K17836	110.4019	29.0275	44.3990	0.0000	24.3901	5.1024	0.0000	732.2646	3.0211	129.5724	194.8803	176.7755	671.7977	22.2191	86.2503	penP; beta-lactamase class A [EC:3.5.2.6]
K17848	0.0000	0.0000	15.7767	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	AGAP2; Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2
K17865	14.3925	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	109.3475	0.0000	0.0000	2.3416	104.0039	21.7155	0.0000	0.8206	croR; 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]
K17879	8.5816	0.0000	0.0000	44.2562	12.0673	165.2954	114.1614	0.0000	55.2443	0.0000	0.0000	0.0000	0.0000	78.5467	0.0000	NUDT7; peroxisomal coenzyme A diphosphatase NUDT7 [EC:3.6.1.-]
K17899	14.7905	0.0000	0.0000	0.0000	10.3990	0.0000	0.0000	44.8004	6.8010	8.1373	0.0000	1.0255	16.1450	0.0000	0.2842	oraS; D-ornithine 4,5-aminomutase subunit alpha [EC:5.4.3.5]
K17947	34.1304	49.6948	4.9254	0.0000	4.4031	4.6394	5.9507	1.8739	37.4352	17.2273	0.0000	23.7051	14.7274	0.0000	3.6100	wbiB; dTDP-L-rhamnose 4-epimerase [EC:5.1.3.25]
K17950	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.5855	0.0000	0.0000	0.1200	cuyA; L-cysteate sulfo-lyase [EC:4.4.1.25]
K17987	0.0000	0.0000	0.0000	0.0000	0.0000	46.3190	19.8035	0.0000	9.5832	0.0000	0.0000	0.0000	0.0000	15.8963	0.0000	NBR1; next to BRCA1 gene 1 protein
K17989	0.0000	0.0000	291.9121	239.2609	0.0000	445.5154	191.6067	0.0000	30.9071	0.0000	2.4765	3.5462	0.0000	297.5984	0.0000	SDS, SDH, CHA1; L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19]
K18011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	26.8120	0.0000	0.0000	0.6003	0.0000	0.0000	6.2133	0.0000	kamE; beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]
K18012	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	76.1598	0.0000	0.0000	0.0000	0.0000	11.6794	18.9129	0.1193	kdd; L-erythro-3,5-diaminohexanoate dehydrogenase [EC:1.4.1.11]
K18013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	89.2262	0.0000	0.0000	0.5783	1.6322	18.4543	0.0000	0.0000	kce; 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]
K18014	118.2874	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	113.9331	0.0000	0.0000	3.6763	1.0935	0.0000	25.3683	7.3837	kal; 3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14]
K18026	447.1323	1649.7667	60.4819	0.0000	687.1683	39.1071	575.7072	24.1913	150.4202	199.7283	1.7782	0.0000	9.1767	142.5904	2.9383	-
K18028	6.1018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6922	8.6097	0.0000	22.8147	nicX; 2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]
K18029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.9540	0.0000	0.0000	12.9592	nicA; nicotinate dehydrogenase subunit A [EC:1.17.2.1]
K18030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	21.6103	0.0000	0.0000	6.7880	nicB; nicotinate dehydrogenase subunit B [EC:1.17.2.1]
K18067	5.7416	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.2924	0.0000	0.0000	0.0000	pht4; phthalate 4,5-cis-dihydrodiol dehydrogenase [EC:1.3.1.64]
K18069	16.4254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.8546	0.0000	0.0000	0.0000	pht2; phthalate 4,5-dioxygenase reductase component [EC:1.18.1.-]
K18072	2.4784	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3453	13.9991	0.0000	29.0853	parS; two-component system, OmpR family, sensor kinase ParS [EC:2.7.13.3]
K18073	21.7743	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6039	12.2895	0.0000	27.9867	parR; two-component system, OmpR family, response regulator ParR
K18092	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5401	etbD; 2-hydroxy-6-oxo-octa-2,4-dienoate hydrolase [EC:3.7.1.-]
K18093	2.5074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.1734	oprD; imipenem/basic amino acid-specific outer membrane pore [EC:3.4.21.-]
K18098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.7001	0.0000	0.0000	0.0000	bjaR1, rpaR, rhiR; LuxR family transcriptional regulator, quorum-sensing system regulator BjaR1
K18099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.2531	rhlR, phzR; LuxR family transcriptional regulator, quorum-sensing system regulator RhlR
K18100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.7607	rhlA; rhamnosyltransferase subunit A [EC:2.4.1.-]
K18104	11.7422	0.0000	3.0784	0.0000	2.7519	0.0000	0.0000	7.0270	12.5984	9.7907	1.1537	0.0000	14.7274	0.0000	11.1727	abcA, bmrA; ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:3.6.3.44]
K18118	218.5332	26.9153	3.3346	0.0000	5.9738	3.1851	0.0000	19.0905	33.2356	143.0505	3.1274	160.2547	79.7715	3.2211	241.1133	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]
K18120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.8392	0.0000	0.0000	63.2097	0.3991	18.9541	4.3911	0.1106	4hbD, abfH; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]
K18123	0.0000	0.0000	27.7392	60.6294	0.0000	0.0000	33.5136	0.0000	16.2177	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	HOGA1; 4-hydroxy-2-oxoglutarate aldolase [EC:4.1.3.16]
K18139	18.3415	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.1498	0.0000	15.1584	92.0147	23.5614	0.0000	53.4526	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system
K18149	22.5626	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	116.2349	0.0000	0.0000	1.6520	0.0000	12.0451	0.0000	10.9426	pbp5, pbp4, pbp3; penicillin-binding protein
K18164	0.0000	0.0000	47.6278	65.9435	192.2053	0.0000	412.2442	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NDUFAF7; NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7
K18175	0.0000	0.0000	131.5971	13.0741	10.6947	33.8063	0.0000	0.0000	90.9268	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	CCDC56, COA3; cytochrome c oxidase assembly factor 3, animal type
K18199	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.9108	0.0000	0.0000	21.5475	inhA; cyclohexyl-isocyanide hydratase [EC:4.2.1.103]
K18201	0.0000	0.0000	190.7879	246.1372	52.4788	27.6478	125.9736	0.0000	31.0688	0.0000	0.0000	0.0000	0.0000	232.6571	0.0000	AGPHD1; hydroxylysine kinase [EC:2.7.1.81]
K18217	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.1734	steB, tetB46; ATP-binding cassette, subfamily B, tetracycline resistant protein
K18230	161.2941	28.3197	0.0000	0.0000	2.6133	0.0000	0.0000	4.2798	7.1598	148.4723	3.0213	17.0268	15.4508	0.0000	246.9951	tylC, oleB, carA, srmB; macrolide transport system ATP-binding/permease protein
K18231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.6922	74.5032	0.0000	0.0000	28.3526	1.0776	12.8062	0.0000	4.0280	msrA, vmlR; macrolide transport system ATP-binding/permease protein
K18232	3.2952	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.9387	oleC4; oleandomycin transport system ATP-binding protein
K18233	7.9939	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.7616	oleC5; oleandomycin transport system permease protein
K18240	6.2994	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9683	72.3994	2.9628	0.0000	19.1407	xanB2; chorismate lyase / 3-hydroxybenzoate synthase [EC:4.1.3.40 4.1.3.45]
K18246	0.0000	0.0000	319.8172	53.2213	0.0000	15.2907	78.4499	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.7430	0.0000	-
K18277	15.2674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0207	4.2902	5.1795	0.3181	176.1539	0.0000	0.0000	95.8462	tmm; trimethylamine monooxygenase [EC:1.14.13.148]
K18284	41.7425	0.0000	36.4779	0.0000	515.2324	0.0000	26.4428	0.0000	0.0000	0.0000	0.6835	5.7882	0.0000	120.2793	2.8518	K18284; adenosylhomocysteine/aminodeoxyfutalosine nucleosidase [EC:3.2.2.9 3.2.2.30]
K18285	30.0800	0.0000	28.3892	0.0000	964.3898	4.4568	40.0153	0.0000	0.0000	0.0000	0.8866	31.2829	0.0000	357.9137	6.8201	mqnE; aminodeoxyfutalosine synthase [EC:2.5.1.120]
K18286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.7231	0.0000	0.0000	1.3473	add; aminodeoxyfutalosine deaminase [EC:3.5.4.40]
K18287	142.3130	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.4824	0.0000	0.0000	0.0000	0.0000	3.5229	0.0000	1.2953	griI; 2-amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate synthase [EC:4.1.2.56]
K18288	19.2476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8796	0.0000	0.0000	0.0000	57.7513	4.5779	0.0000	3.4599	ict-Y; itaconate CoA-transferase [EC:2.8.3.-]
K18289	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3721	0.0000	0.0000	5.0532	ict-P; itaconate CoA-transferase [EC:2.8.3.- 2.8.3.22]
K18291	0.0000	0.0000	12.2985	0.0000	0.0000	0.0000	14.8587	0.0000	0.0000	0.0000	12.0990	3.7946	0.0000	0.0000	3.0118	ich-P; itaconyl-CoA hydratase / mesaconyl-C4 CoA hydratase [EC:4.2.1.56 4.2.1.-]
K18292	7.5965	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0372	0.0000	0.0000	16.3789	E4.1.3.25; (S)-citramalyl-CoA lyase [EC:4.1.3.25]
K18306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.9773	mexH; membrane fusion protein, multidrug efflux system
K18309	135.3417	0.0000	22.6392	49.4823	0.0000	53.3119	41.0279	0.0000	6.6180	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-
K18310	0.0000	0.0000	61.0711	0.0000	0.0000	38.3502	24.5947	0.0000	11.9017	0.0000	0.0000	0.0000	0.0000	0.0000	0.4973	RIMKLB, NAAGS-I; beta-citrylglutamate/N-acetylaspartylglutamate synthase [EC:6.3.1.17 6.3.2.41]
K18321	2.6836	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.4158	smeA; membrane fusion protein, multidrug efflux system
K18323	4.5364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.6584	smeC; outer membrane protein, multidrug efflux system
K18326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.7148	0.0000	0.0000	267.7618	3.4598	57.6087	0.0000	0.0000	mdtD; MFS transporter, DHA2 family, multidrug resistance protein
K18333	8.3041	0.0000	6.4559	0.0000	427.0779	6.0811	31.1994	0.0000	0.0000	0.0000	0.0000	37.3771	0.0000	12.5219	1.2765	K18333; L-fucose dehydrogenase
